/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 90, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.088 G_L1: 24.247 D_real: 0.030 D_fake: 0.301 
(epoch: 90, iters: 1200, time: 0.043, data: 0.002) G_GAN: 2.134 G_L1: 18.992 D_real: 0.459 D_fake: 0.145 
(epoch: 90, iters: 1300, time: 0.043, data: 0.001) G_GAN: 2.550 G_L1: 33.276 D_real: 0.008 D_fake: 0.115 
(epoch: 90, iters: 1400, time: 0.044, data: 0.002) G_GAN: 2.352 G_L1: 18.069 D_real: 0.006 D_fake: 0.232 
saving the latest model (epoch 90, total_iters 215000)
(epoch: 90, iters: 1500, time: 0.045, data: 0.002) G_GAN: 2.653 G_L1: 15.381 D_real: 0.089 D_fake: 0.162 
(epoch: 90, iters: 1600, time: 0.044, data: 0.001) G_GAN: 2.268 G_L1: 28.091 D_real: 0.000 D_fake: 0.304 
(epoch: 90, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.904 G_L1: 19.963 D_real: 0.001 D_fake: 0.601 
(epoch: 90, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.463 G_L1: 15.962 D_real: 0.475 D_fake: 0.296 
(epoch: 90, iters: 1900, time: 0.042, data: 0.001) G_GAN: 1.580 G_L1: 12.947 D_real: 0.111 D_fake: 0.668 
(epoch: 90, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.338 G_L1: 16.341 D_real: 0.010 D_fake: 0.195 
(epoch: 90, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.515 G_L1: 23.983 D_real: 0.002 D_fake: 0.223 
(epoch: 90, iters: 2200, time: 0.040, data: 0.002) G_GAN: 1.372 G_L1: 19.046 D_real: 0.579 D_fake: 0.382 
(epoch: 90, iters: 2300, time: 0.044, data: 0.001) G_GAN: 2.511 G_L1: 16.182 D_real: 0.746 D_fake: 0.094 
(epoch: 90, iters: 2400, time: 0.216, data: 0.001) G_GAN: 1.690 G_L1: 17.711 D_real: 0.164 D_fake: 0.390 
saving the model at the end of epoch 90, iters 216000
End of epoch 90 / 200 	 Time Taken: 84 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 91, iters: 100, time: 0.045, data: 0.157) G_GAN: 1.930 G_L1: 19.199 D_real: 0.003 D_fake: 0.525 
(epoch: 91, iters: 200, time: 0.042, data: 0.002) G_GAN: 1.807 G_L1: 12.599 D_real: 0.329 D_fake: 0.401 
(epoch: 91, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.579 G_L1: 14.038 D_real: 0.348 D_fake: 0.477 
(epoch: 91, iters: 400, time: 0.218, data: 0.002) G_GAN: 1.881 G_L1: 18.618 D_real: 0.716 D_fake: 0.191 
(epoch: 91, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.319 G_L1: 14.200 D_real: 0.621 D_fake: 0.489 
(epoch: 91, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.986 G_L1: 15.836 D_real: 0.126 D_fake: 0.289 
(epoch: 91, iters: 700, time: 0.045, data: 0.001) G_GAN: 2.156 G_L1: 24.366 D_real: 0.009 D_fake: 0.369 
(epoch: 91, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.110 G_L1: 10.850 D_real: 0.561 D_fake: 0.338 
(epoch: 91, iters: 900, time: 0.042, data: 0.002) G_GAN: 2.055 G_L1: 25.587 D_real: 0.000 D_fake: 1.295 
(epoch: 91, iters: 1000, time: 0.039, data: 0.002) G_GAN: 2.313 G_L1: 12.956 D_real: 0.010 D_fake: 0.296 
(epoch: 91, iters: 1100, time: 0.042, data: 0.001) G_GAN: 3.205 G_L1: 17.103 D_real: 0.016 D_fake: 0.086 
(epoch: 91, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.173 G_L1: 19.120 D_real: 0.173 D_fake: 0.190 
(epoch: 91, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.106 G_L1: 19.629 D_real: 0.997 D_fake: 0.442 
(epoch: 91, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.828 G_L1: 15.388 D_real: 1.064 D_fake: 0.158 
(epoch: 91, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.023 G_L1: 28.813 D_real: 0.010 D_fake: 0.276 
(epoch: 91, iters: 1600, time: 0.044, data: 0.002) G_GAN: 1.755 G_L1: 12.773 D_real: 0.980 D_fake: 0.209 
(epoch: 91, iters: 1700, time: 0.044, data: 0.002) G_GAN: 2.372 G_L1: 14.531 D_real: 0.580 D_fake: 0.133 
(epoch: 91, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.417 G_L1: 19.422 D_real: 0.125 D_fake: 0.439 
(epoch: 91, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.593 G_L1: 18.783 D_real: 0.078 D_fake: 0.183 
(epoch: 91, iters: 2000, time: 0.228, data: 0.002) G_GAN: 2.662 G_L1: 20.365 D_real: 0.000 D_fake: 0.149 
(epoch: 91, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.505 G_L1: 23.252 D_real: 0.014 D_fake: 0.053 
(epoch: 91, iters: 2200, time: 0.046, data: 0.001) G_GAN: 1.829 G_L1: 16.778 D_real: 0.633 D_fake: 0.274 
(epoch: 91, iters: 2300, time: 0.043, data: 0.001) G_GAN: 1.252 G_L1: 26.139 D_real: 0.001 D_fake: 0.845 
(epoch: 91, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.971 G_L1: 16.516 D_real: 0.250 D_fake: 0.224 
End of epoch 91 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 92, iters: 100, time: 0.043, data: 0.162) G_GAN: 1.640 G_L1: 9.914 D_real: 0.112 D_fake: 0.641 
(epoch: 92, iters: 200, time: 0.044, data: 0.001) G_GAN: 1.927 G_L1: 14.513 D_real: 1.460 D_fake: 0.106 
(epoch: 92, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.574 G_L1: 19.655 D_real: 0.199 D_fake: 0.033 
(epoch: 92, iters: 400, time: 0.226, data: 0.001) G_GAN: 1.992 G_L1: 19.848 D_real: 0.105 D_fake: 0.296 
(epoch: 92, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.154 G_L1: 21.780 D_real: 0.008 D_fake: 0.112 
(epoch: 92, iters: 600, time: 0.043, data: 0.001) G_GAN: 0.936 G_L1: 11.535 D_real: 0.471 D_fake: 1.311 
(epoch: 92, iters: 700, time: 0.041, data: 0.002) G_GAN: 2.444 G_L1: 11.830 D_real: 0.316 D_fake: 0.687 
(epoch: 92, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.471 G_L1: 20.372 D_real: 0.009 D_fake: 0.235 
(epoch: 92, iters: 900, time: 0.038, data: 0.001) G_GAN: 1.609 G_L1: 16.045 D_real: 0.239 D_fake: 0.339 
(epoch: 92, iters: 1000, time: 0.043, data: 0.002) G_GAN: 1.407 G_L1: 17.722 D_real: 0.016 D_fake: 0.482 
(epoch: 92, iters: 1100, time: 0.044, data: 0.001) G_GAN: 0.985 G_L1: 5.469 D_real: 1.353 D_fake: 0.282 
(epoch: 92, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.985 G_L1: 18.295 D_real: 0.142 D_fake: 0.368 
(epoch: 92, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.219 G_L1: 14.229 D_real: 0.204 D_fake: 0.168 
(epoch: 92, iters: 1400, time: 0.044, data: 0.001) G_GAN: 1.350 G_L1: 21.457 D_real: 0.622 D_fake: 0.597 
(epoch: 92, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.814 G_L1: 15.906 D_real: 0.136 D_fake: 0.515 
(epoch: 92, iters: 1600, time: 0.216, data: 0.001) G_GAN: 2.475 G_L1: 14.959 D_real: 0.020 D_fake: 0.155 
saving the latest model (epoch 92, total_iters 220000)
(epoch: 92, iters: 1700, time: 0.044, data: 0.002) G_GAN: 1.375 G_L1: 14.906 D_real: 0.368 D_fake: 1.776 
(epoch: 92, iters: 1800, time: 0.044, data: 0.002) G_GAN: 2.205 G_L1: 16.501 D_real: 0.619 D_fake: 0.069 
(epoch: 92, iters: 1900, time: 0.044, data: 0.002) G_GAN: 2.215 G_L1: 15.140 D_real: 0.091 D_fake: 0.207 
(epoch: 92, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.489 G_L1: 13.253 D_real: 0.615 D_fake: 0.099 
(epoch: 92, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.238 G_L1: 16.837 D_real: 1.139 D_fake: 0.103 
(epoch: 92, iters: 2200, time: 0.043, data: 0.002) G_GAN: 2.126 G_L1: 25.424 D_real: 0.034 D_fake: 0.171 
(epoch: 92, iters: 2300, time: 0.048, data: 0.001) G_GAN: 2.350 G_L1: 21.682 D_real: 0.006 D_fake: 0.266 
(epoch: 92, iters: 2400, time: 0.042, data: 0.002) G_GAN: 1.094 G_L1: 16.941 D_real: 0.492 D_fake: 0.942 
End of epoch 92 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 93, iters: 100, time: 0.042, data: 0.151) G_GAN: 1.761 G_L1: 12.541 D_real: 0.145 D_fake: 0.671 
(epoch: 93, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.325 G_L1: 16.366 D_real: 0.173 D_fake: 0.217 
(epoch: 93, iters: 300, time: 0.048, data: 0.001) G_GAN: 0.836 G_L1: 13.230 D_real: 0.879 D_fake: 1.209 
(epoch: 93, iters: 400, time: 0.221, data: 0.001) G_GAN: 2.101 G_L1: 20.145 D_real: 0.978 D_fake: 0.199 
(epoch: 93, iters: 500, time: 0.042, data: 0.002) G_GAN: 2.610 G_L1: 13.663 D_real: 0.092 D_fake: 0.134 
(epoch: 93, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.627 G_L1: 19.265 D_real: 0.137 D_fake: 0.138 
(epoch: 93, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.378 G_L1: 20.414 D_real: 0.003 D_fake: 0.885 
(epoch: 93, iters: 800, time: 0.043, data: 0.002) G_GAN: 1.780 G_L1: 13.160 D_real: 0.225 D_fake: 0.257 
(epoch: 93, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.919 G_L1: 20.526 D_real: 0.248 D_fake: 0.243 
(epoch: 93, iters: 1000, time: 0.040, data: 0.001) G_GAN: 1.600 G_L1: 18.905 D_real: 0.003 D_fake: 0.464 
(epoch: 93, iters: 1100, time: 0.041, data: 0.001) G_GAN: 0.885 G_L1: 15.103 D_real: 1.187 D_fake: 0.838 
(epoch: 93, iters: 1200, time: 0.225, data: 0.002) G_GAN: 1.913 G_L1: 11.240 D_real: 0.418 D_fake: 0.204 
(epoch: 93, iters: 1300, time: 0.042, data: 0.002) G_GAN: 1.710 G_L1: 21.333 D_real: 0.000 D_fake: 0.508 
(epoch: 93, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.206 G_L1: 10.225 D_real: 0.789 D_fake: 0.509 
(epoch: 93, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.388 G_L1: 19.095 D_real: 0.040 D_fake: 0.861 
(epoch: 93, iters: 1600, time: 0.046, data: 0.002) G_GAN: 2.564 G_L1: 12.760 D_real: 0.004 D_fake: 0.144 
(epoch: 93, iters: 1700, time: 0.041, data: 0.002) G_GAN: 1.436 G_L1: 25.482 D_real: 0.031 D_fake: 0.561 
(epoch: 93, iters: 1800, time: 0.047, data: 0.001) G_GAN: 1.730 G_L1: 12.673 D_real: 0.280 D_fake: 0.337 
(epoch: 93, iters: 1900, time: 0.041, data: 0.001) G_GAN: 1.632 G_L1: 20.676 D_real: 0.677 D_fake: 0.236 
(epoch: 93, iters: 2000, time: 0.040, data: 0.001) G_GAN: 1.416 G_L1: 18.714 D_real: 0.284 D_fake: 0.712 
(epoch: 93, iters: 2100, time: 0.043, data: 0.002) G_GAN: 3.017 G_L1: 21.634 D_real: 0.254 D_fake: 0.098 
(epoch: 93, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.484 G_L1: 15.225 D_real: 0.935 D_fake: 0.202 
(epoch: 93, iters: 2300, time: 0.045, data: 0.001) G_GAN: 1.308 G_L1: 13.336 D_real: 1.287 D_fake: 0.371 
(epoch: 93, iters: 2400, time: 0.039, data: 0.002) G_GAN: 1.689 G_L1: 14.434 D_real: 0.209 D_fake: 0.269 
End of epoch 93 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 94, iters: 100, time: 0.044, data: 0.156) G_GAN: 1.428 G_L1: 12.238 D_real: 0.764 D_fake: 0.271 
(epoch: 94, iters: 200, time: 0.043, data: 0.002) G_GAN: 1.552 G_L1: 15.865 D_real: 0.003 D_fake: 0.444 
(epoch: 94, iters: 300, time: 0.044, data: 0.001) G_GAN: 1.971 G_L1: 17.533 D_real: 0.023 D_fake: 0.395 
(epoch: 94, iters: 400, time: 0.324, data: 0.001) G_GAN: 0.997 G_L1: 17.939 D_real: 0.515 D_fake: 1.089 
(epoch: 94, iters: 500, time: 0.043, data: 0.002) G_GAN: 2.250 G_L1: 15.908 D_real: 0.009 D_fake: 0.629 
(epoch: 94, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.405 G_L1: 14.718 D_real: 0.141 D_fake: 0.920 
(epoch: 94, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.593 G_L1: 25.822 D_real: 0.000 D_fake: 0.156 
(epoch: 94, iters: 800, time: 0.215, data: 0.001) G_GAN: 0.679 G_L1: 15.826 D_real: 1.264 D_fake: 1.468 
(epoch: 94, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.451 G_L1: 19.819 D_real: 0.103 D_fake: 0.145 
(epoch: 94, iters: 1000, time: 0.040, data: 0.001) G_GAN: 1.592 G_L1: 16.109 D_real: 0.689 D_fake: 0.281 
(epoch: 94, iters: 1100, time: 0.044, data: 0.001) G_GAN: 2.671 G_L1: 22.222 D_real: 0.004 D_fake: 0.177 
(epoch: 94, iters: 1200, time: 0.045, data: 0.001) G_GAN: 1.762 G_L1: 12.812 D_real: 0.637 D_fake: 0.223 
(epoch: 94, iters: 1300, time: 0.047, data: 0.002) G_GAN: 1.165 G_L1: 20.082 D_real: 0.620 D_fake: 0.525 
(epoch: 94, iters: 1400, time: 0.045, data: 0.002) G_GAN: 1.945 G_L1: 26.258 D_real: 0.001 D_fake: 0.334 
(epoch: 94, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.762 G_L1: 17.520 D_real: 1.350 D_fake: 0.162 
(epoch: 94, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.238 G_L1: 18.980 D_real: 0.521 D_fake: 0.046 
(epoch: 94, iters: 1700, time: 0.046, data: 0.001) G_GAN: 2.709 G_L1: 13.799 D_real: 0.958 D_fake: 0.063 
(epoch: 94, iters: 1800, time: 0.036, data: 0.001) G_GAN: 1.916 G_L1: 11.112 D_real: 0.441 D_fake: 0.249 
saving the latest model (epoch 94, total_iters 225000)
(epoch: 94, iters: 1900, time: 0.041, data: 0.002) G_GAN: 1.554 G_L1: 9.986 D_real: 0.590 D_fake: 0.319 
(epoch: 94, iters: 2000, time: 0.040, data: 0.001) G_GAN: 2.432 G_L1: 19.760 D_real: 0.080 D_fake: 0.166 
(epoch: 94, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.303 G_L1: 14.142 D_real: 0.265 D_fake: 0.112 
(epoch: 94, iters: 2200, time: 0.045, data: 0.001) G_GAN: 1.495 G_L1: 15.554 D_real: 0.253 D_fake: 0.469 
(epoch: 94, iters: 2300, time: 0.045, data: 0.001) G_GAN: 1.041 G_L1: 20.192 D_real: 0.861 D_fake: 0.476 
(epoch: 94, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.283 G_L1: 16.984 D_real: 0.009 D_fake: 0.165 
End of epoch 94 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 95, iters: 100, time: 0.043, data: 0.157) G_GAN: 1.798 G_L1: 15.018 D_real: 1.110 D_fake: 0.167 
(epoch: 95, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.202 G_L1: 23.940 D_real: 0.030 D_fake: 0.246 
(epoch: 95, iters: 300, time: 0.045, data: 0.001) G_GAN: 1.338 G_L1: 15.675 D_real: 0.303 D_fake: 0.462 
(epoch: 95, iters: 400, time: 0.217, data: 0.001) G_GAN: 3.031 G_L1: 11.100 D_real: 0.001 D_fake: 0.181 
(epoch: 95, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.277 G_L1: 17.348 D_real: 0.008 D_fake: 1.427 
(epoch: 95, iters: 600, time: 0.045, data: 0.001) G_GAN: 2.337 G_L1: 20.436 D_real: 0.101 D_fake: 0.265 
(epoch: 95, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.781 G_L1: 18.733 D_real: 0.158 D_fake: 0.089 
(epoch: 95, iters: 800, time: 0.047, data: 0.001) G_GAN: 1.935 G_L1: 15.798 D_real: 0.054 D_fake: 0.317 
(epoch: 95, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.748 G_L1: 24.342 D_real: 0.080 D_fake: 0.381 
(epoch: 95, iters: 1000, time: 0.039, data: 0.001) G_GAN: 1.571 G_L1: 15.483 D_real: 0.276 D_fake: 0.280 
(epoch: 95, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.161 G_L1: 18.158 D_real: 0.208 D_fake: 0.027 
(epoch: 95, iters: 1200, time: 0.046, data: 0.001) G_GAN: 1.811 G_L1: 15.147 D_real: 0.177 D_fake: 0.264 
(epoch: 95, iters: 1300, time: 0.041, data: 0.002) G_GAN: 1.577 G_L1: 15.139 D_real: 0.389 D_fake: 0.473 
(epoch: 95, iters: 1400, time: 0.040, data: 0.001) G_GAN: 2.058 G_L1: 16.619 D_real: 0.218 D_fake: 0.256 
(epoch: 95, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.363 G_L1: 14.288 D_real: 0.347 D_fake: 0.489 
(epoch: 95, iters: 1600, time: 0.042, data: 0.001) G_GAN: 2.270 G_L1: 19.619 D_real: 0.058 D_fake: 0.180 
(epoch: 95, iters: 1700, time: 0.046, data: 0.001) G_GAN: 1.644 G_L1: 14.720 D_real: 0.483 D_fake: 0.316 
(epoch: 95, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.266 G_L1: 10.505 D_real: 1.188 D_fake: 0.108 
(epoch: 95, iters: 1900, time: 0.043, data: 0.002) G_GAN: 1.332 G_L1: 17.927 D_real: 1.956 D_fake: 0.168 
(epoch: 95, iters: 2000, time: 0.044, data: 0.001) G_GAN: 1.698 G_L1: 8.255 D_real: 1.106 D_fake: 0.155 
(epoch: 95, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.881 G_L1: 16.852 D_real: 0.240 D_fake: 0.131 
(epoch: 95, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.011 G_L1: 17.736 D_real: 0.680 D_fake: 0.163 
(epoch: 95, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.301 G_L1: 24.221 D_real: 0.097 D_fake: 0.177 
(epoch: 95, iters: 2400, time: 0.220, data: 0.001) G_GAN: 1.305 G_L1: 15.247 D_real: 0.830 D_fake: 0.670 
saving the model at the end of epoch 95, iters 228000
End of epoch 95 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 96, iters: 100, time: 0.047, data: 0.136) G_GAN: 3.304 G_L1: 15.554 D_real: 0.969 D_fake: 0.050 
(epoch: 96, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.718 G_L1: 16.795 D_real: 0.313 D_fake: 0.341 
(epoch: 96, iters: 300, time: 0.047, data: 0.001) G_GAN: 1.493 G_L1: 28.081 D_real: 0.023 D_fake: 0.725 
(epoch: 96, iters: 400, time: 0.238, data: 0.002) G_GAN: 1.786 G_L1: 11.371 D_real: 0.049 D_fake: 0.423 
(epoch: 96, iters: 500, time: 0.044, data: 0.001) G_GAN: 1.854 G_L1: 17.447 D_real: 0.630 D_fake: 0.286 
(epoch: 96, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.613 G_L1: 17.159 D_real: 2.154 D_fake: 0.051 
(epoch: 96, iters: 700, time: 0.047, data: 0.001) G_GAN: 1.203 G_L1: 10.916 D_real: 1.128 D_fake: 0.301 
(epoch: 96, iters: 800, time: 0.044, data: 0.002) G_GAN: 1.104 G_L1: 7.172 D_real: 0.159 D_fake: 0.897 
(epoch: 96, iters: 900, time: 0.045, data: 0.001) G_GAN: 2.000 G_L1: 21.632 D_real: 0.167 D_fake: 0.302 
(epoch: 96, iters: 1000, time: 0.045, data: 0.001) G_GAN: 1.947 G_L1: 14.014 D_real: 0.572 D_fake: 0.560 
(epoch: 96, iters: 1100, time: 0.044, data: 0.002) G_GAN: 2.419 G_L1: 17.380 D_real: 0.029 D_fake: 0.276 
(epoch: 96, iters: 1200, time: 0.042, data: 0.001) G_GAN: 1.898 G_L1: 16.231 D_real: 0.209 D_fake: 0.203 
(epoch: 96, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.809 G_L1: 17.940 D_real: 0.017 D_fake: 0.109 
(epoch: 96, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.938 G_L1: 10.846 D_real: 0.256 D_fake: 0.256 
(epoch: 96, iters: 1500, time: 0.048, data: 0.001) G_GAN: 1.879 G_L1: 13.028 D_real: 0.226 D_fake: 0.296 
(epoch: 96, iters: 1600, time: 0.045, data: 0.001) G_GAN: 1.936 G_L1: 13.390 D_real: 0.304 D_fake: 0.258 
(epoch: 96, iters: 1700, time: 0.041, data: 0.001) G_GAN: 1.972 G_L1: 17.783 D_real: 1.312 D_fake: 0.109 
(epoch: 96, iters: 1800, time: 0.041, data: 0.002) G_GAN: 1.682 G_L1: 12.516 D_real: 0.618 D_fake: 0.257 
(epoch: 96, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.829 G_L1: 15.438 D_real: 0.403 D_fake: 0.098 
(epoch: 96, iters: 2000, time: 0.221, data: 0.001) G_GAN: 1.462 G_L1: 16.340 D_real: 0.700 D_fake: 0.504 
saving the latest model (epoch 96, total_iters 230000)
(epoch: 96, iters: 2100, time: 0.044, data: 0.002) G_GAN: 1.823 G_L1: 15.855 D_real: 1.378 D_fake: 0.137 
(epoch: 96, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.945 G_L1: 15.409 D_real: 0.314 D_fake: 0.149 
(epoch: 96, iters: 2300, time: 0.045, data: 0.001) G_GAN: 2.754 G_L1: 17.552 D_real: 0.531 D_fake: 0.072 
(epoch: 96, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.432 G_L1: 16.902 D_real: 0.172 D_fake: 0.326 
End of epoch 96 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 97, iters: 100, time: 0.040, data: 0.160) G_GAN: 1.874 G_L1: 21.358 D_real: 0.075 D_fake: 0.373 
(epoch: 97, iters: 200, time: 0.042, data: 0.002) G_GAN: 1.565 G_L1: 13.729 D_real: 0.287 D_fake: 0.374 
(epoch: 97, iters: 300, time: 0.045, data: 0.002) G_GAN: 2.949 G_L1: 32.828 D_real: 0.007 D_fake: 0.102 
(epoch: 97, iters: 400, time: 0.236, data: 0.001) G_GAN: 1.215 G_L1: 18.965 D_real: 0.602 D_fake: 0.435 
(epoch: 97, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.761 G_L1: 16.582 D_real: 0.872 D_fake: 0.163 
(epoch: 97, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.882 G_L1: 24.047 D_real: 0.006 D_fake: 0.301 
(epoch: 97, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.591 G_L1: 17.301 D_real: 0.057 D_fake: 0.277 
(epoch: 97, iters: 800, time: 0.046, data: 0.001) G_GAN: 2.192 G_L1: 10.305 D_real: 2.389 D_fake: 0.100 
(epoch: 97, iters: 900, time: 0.044, data: 0.001) G_GAN: 1.881 G_L1: 15.916 D_real: 0.022 D_fake: 0.955 
(epoch: 97, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.396 G_L1: 13.852 D_real: 0.273 D_fake: 0.324 
(epoch: 97, iters: 1100, time: 0.045, data: 0.002) G_GAN: 2.028 G_L1: 14.176 D_real: 0.228 D_fake: 0.222 
(epoch: 97, iters: 1200, time: 0.042, data: 0.001) G_GAN: 1.920 G_L1: 18.826 D_real: 0.606 D_fake: 0.449 
(epoch: 97, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.576 G_L1: 15.302 D_real: 0.006 D_fake: 0.161 
(epoch: 97, iters: 1400, time: 0.038, data: 0.002) G_GAN: 2.312 G_L1: 22.447 D_real: 0.083 D_fake: 0.187 
(epoch: 97, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.237 G_L1: 21.213 D_real: 0.019 D_fake: 0.230 
(epoch: 97, iters: 1600, time: 0.239, data: 0.001) G_GAN: 2.410 G_L1: 14.156 D_real: 0.010 D_fake: 0.142 
(epoch: 97, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.915 G_L1: 18.099 D_real: 0.030 D_fake: 0.294 
(epoch: 97, iters: 1800, time: 0.046, data: 0.002) G_GAN: 1.062 G_L1: 14.846 D_real: 0.246 D_fake: 0.774 
(epoch: 97, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.793 G_L1: 19.127 D_real: 0.031 D_fake: 0.603 
(epoch: 97, iters: 2000, time: 0.044, data: 0.001) G_GAN: 1.500 G_L1: 27.084 D_real: 0.025 D_fake: 0.510 
(epoch: 97, iters: 2100, time: 0.038, data: 0.002) G_GAN: 2.731 G_L1: 23.421 D_real: 0.023 D_fake: 0.112 
(epoch: 97, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.428 G_L1: 18.643 D_real: 0.717 D_fake: 0.141 
(epoch: 97, iters: 2300, time: 0.046, data: 0.002) G_GAN: 2.616 G_L1: 15.754 D_real: 0.168 D_fake: 0.191 
(epoch: 97, iters: 2400, time: 0.042, data: 0.002) G_GAN: 1.852 G_L1: 20.072 D_real: 0.059 D_fake: 0.681 
End of epoch 97 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 98, iters: 100, time: 0.042, data: 0.156) G_GAN: 2.440 G_L1: 16.200 D_real: 0.905 D_fake: 0.073 
(epoch: 98, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.922 G_L1: 17.400 D_real: 0.823 D_fake: 0.083 
(epoch: 98, iters: 300, time: 0.047, data: 0.002) G_GAN: 2.586 G_L1: 18.112 D_real: 0.003 D_fake: 0.215 
(epoch: 98, iters: 400, time: 0.231, data: 0.002) G_GAN: 1.377 G_L1: 18.501 D_real: 0.244 D_fake: 0.620 
(epoch: 98, iters: 500, time: 0.045, data: 0.002) G_GAN: 1.616 G_L1: 11.792 D_real: 0.095 D_fake: 0.700 
(epoch: 98, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.077 G_L1: 14.866 D_real: 0.166 D_fake: 0.287 
(epoch: 98, iters: 700, time: 0.044, data: 0.001) G_GAN: 2.143 G_L1: 7.745 D_real: 0.378 D_fake: 0.162 
(epoch: 98, iters: 800, time: 0.042, data: 0.001) G_GAN: 0.965 G_L1: 15.858 D_real: 0.568 D_fake: 0.906 
(epoch: 98, iters: 900, time: 0.040, data: 0.001) G_GAN: 2.108 G_L1: 12.860 D_real: 0.188 D_fake: 0.261 
