/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 95, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.769 G_L1: 20.439 D_real: 0.081 D_fake: 0.058 
(epoch: 95, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.546 G_L1: 9.996 D_real: 0.673 D_fake: 0.039 
(epoch: 95, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.085 G_L1: 13.041 D_real: 0.134 D_fake: 0.014 
(epoch: 95, iters: 1500, time: 0.044, data: 0.001) G_GAN: 5.180 G_L1: 15.424 D_real: 0.210 D_fake: 0.012 
(epoch: 95, iters: 1600, time: 0.039, data: 0.001) G_GAN: 3.040 G_L1: 27.210 D_real: 0.005 D_fake: 1.210 
(epoch: 95, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.680 G_L1: 11.368 D_real: 0.204 D_fake: 0.154 
(epoch: 95, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.567 G_L1: 19.021 D_real: 0.001 D_fake: 0.034 
(epoch: 95, iters: 1900, time: 0.040, data: 0.001) G_GAN: 4.089 G_L1: 19.261 D_real: 0.001 D_fake: 0.043 
(epoch: 95, iters: 2000, time: 0.039, data: 0.001) G_GAN: 1.378 G_L1: 16.938 D_real: 1.773 D_fake: 0.078 
(epoch: 95, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.895 G_L1: 23.029 D_real: 0.000 D_fake: 0.048 
(epoch: 95, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.818 G_L1: 17.291 D_real: 0.001 D_fake: 0.106 
(epoch: 95, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.856 G_L1: 19.167 D_real: 0.012 D_fake: 0.043 
(epoch: 95, iters: 2400, time: 0.226, data: 0.001) G_GAN: 3.515 G_L1: 13.833 D_real: 0.000 D_fake: 0.213 
saving the model at the end of epoch 95, iters 228000
End of epoch 95 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 96, iters: 100, time: 0.039, data: 0.132) G_GAN: 4.144 G_L1: 16.663 D_real: 0.196 D_fake: 0.019 
(epoch: 96, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.627 G_L1: 9.430 D_real: 0.004 D_fake: 0.007 
(epoch: 96, iters: 300, time: 0.045, data: 0.001) G_GAN: 3.635 G_L1: 17.302 D_real: 0.171 D_fake: 0.032 
(epoch: 96, iters: 400, time: 0.232, data: 0.001) G_GAN: 2.504 G_L1: 13.573 D_real: 0.357 D_fake: 0.060 
(epoch: 96, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.830 G_L1: 14.111 D_real: 0.170 D_fake: 0.212 
(epoch: 96, iters: 600, time: 0.037, data: 0.001) G_GAN: 3.152 G_L1: 23.355 D_real: 0.000 D_fake: 0.582 
(epoch: 96, iters: 700, time: 0.041, data: 0.002) G_GAN: 2.243 G_L1: 15.469 D_real: 0.154 D_fake: 0.152 
(epoch: 96, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.653 G_L1: 10.450 D_real: 0.050 D_fake: 0.751 
(epoch: 96, iters: 900, time: 0.039, data: 0.001) G_GAN: 3.913 G_L1: 18.618 D_real: 0.926 D_fake: 0.012 
(epoch: 96, iters: 1000, time: 0.037, data: 0.002) G_GAN: 2.959 G_L1: 20.559 D_real: 0.082 D_fake: 0.090 
(epoch: 96, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.279 G_L1: 11.592 D_real: 0.000 D_fake: 0.087 
(epoch: 96, iters: 1200, time: 0.040, data: 0.001) G_GAN: 3.496 G_L1: 15.839 D_real: 0.046 D_fake: 0.072 
(epoch: 96, iters: 1300, time: 0.041, data: 0.002) G_GAN: 4.223 G_L1: 16.157 D_real: 0.000 D_fake: 0.030 
(epoch: 96, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.101 G_L1: 17.147 D_real: 0.007 D_fake: 0.244 
(epoch: 96, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.027 G_L1: 16.974 D_real: 0.022 D_fake: 0.061 
(epoch: 96, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.034 G_L1: 14.505 D_real: 0.551 D_fake: 0.011 
(epoch: 96, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.083 G_L1: 14.519 D_real: 0.188 D_fake: 0.108 
(epoch: 96, iters: 1800, time: 0.043, data: 0.001) G_GAN: 3.648 G_L1: 19.684 D_real: 0.000 D_fake: 0.121 
(epoch: 96, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.114 G_L1: 16.040 D_real: 0.567 D_fake: 0.149 
(epoch: 96, iters: 2000, time: 0.230, data: 0.001) G_GAN: 3.469 G_L1: 16.955 D_real: 0.064 D_fake: 0.153 
saving the latest model (epoch 96, total_iters 230000)
(epoch: 96, iters: 2100, time: 0.043, data: 0.002) G_GAN: 6.164 G_L1: 17.062 D_real: 0.039 D_fake: 0.016 
(epoch: 96, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.187 G_L1: 13.490 D_real: 0.004 D_fake: 0.273 
(epoch: 96, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.681 G_L1: 15.197 D_real: 0.558 D_fake: 0.084 
(epoch: 96, iters: 2400, time: 0.046, data: 0.001) G_GAN: 6.007 G_L1: 11.112 D_real: 0.031 D_fake: 0.009 
End of epoch 96 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 97, iters: 100, time: 0.041, data: 0.136) G_GAN: 3.079 G_L1: 13.936 D_real: 0.020 D_fake: 0.298 
(epoch: 97, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.206 G_L1: 14.476 D_real: 0.033 D_fake: 2.138 
(epoch: 97, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.149 G_L1: 22.861 D_real: 0.017 D_fake: 0.313 
(epoch: 97, iters: 400, time: 0.226, data: 0.001) G_GAN: 2.144 G_L1: 11.399 D_real: 0.734 D_fake: 0.037 
(epoch: 97, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.812 G_L1: 22.585 D_real: 0.000 D_fake: 0.192 
(epoch: 97, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.749 G_L1: 17.954 D_real: 0.208 D_fake: 0.405 
(epoch: 97, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.585 G_L1: 24.250 D_real: 0.000 D_fake: 1.614 
(epoch: 97, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.889 G_L1: 16.223 D_real: 0.000 D_fake: 0.105 
(epoch: 97, iters: 900, time: 0.040, data: 0.001) G_GAN: 2.508 G_L1: 17.249 D_real: 0.420 D_fake: 0.170 
(epoch: 97, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.836 G_L1: 13.920 D_real: 0.187 D_fake: 0.200 
(epoch: 97, iters: 1100, time: 0.045, data: 0.001) G_GAN: 3.365 G_L1: 15.070 D_real: 0.000 D_fake: 0.431 
(epoch: 97, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.418 G_L1: 24.174 D_real: 0.000 D_fake: 0.078 
(epoch: 97, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.999 G_L1: 19.307 D_real: 0.055 D_fake: 0.113 
(epoch: 97, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.536 G_L1: 12.035 D_real: 0.364 D_fake: 0.021 
(epoch: 97, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.123 G_L1: 12.854 D_real: 0.057 D_fake: 0.029 
(epoch: 97, iters: 1600, time: 0.234, data: 0.001) G_GAN: 3.845 G_L1: 15.490 D_real: 1.492 D_fake: 0.012 
(epoch: 97, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.818 G_L1: 13.331 D_real: 0.399 D_fake: 0.085 
(epoch: 97, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.495 G_L1: 14.236 D_real: 0.394 D_fake: 0.097 
(epoch: 97, iters: 1900, time: 0.041, data: 0.001) G_GAN: 6.038 G_L1: 17.446 D_real: 0.007 D_fake: 0.005 
(epoch: 97, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.343 G_L1: 17.497 D_real: 0.098 D_fake: 0.039 
(epoch: 97, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.885 G_L1: 20.578 D_real: 0.000 D_fake: 0.116 
(epoch: 97, iters: 2200, time: 0.038, data: 0.001) G_GAN: 3.457 G_L1: 18.600 D_real: 0.001 D_fake: 0.049 
(epoch: 97, iters: 2300, time: 0.037, data: 0.001) G_GAN: 3.509 G_L1: 18.374 D_real: 0.000 D_fake: 0.077 
(epoch: 97, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.514 G_L1: 9.088 D_real: 0.081 D_fake: 0.344 
End of epoch 97 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 98, iters: 100, time: 0.040, data: 0.131) G_GAN: 3.962 G_L1: 12.782 D_real: 0.905 D_fake: 0.009 
(epoch: 98, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.555 G_L1: 15.010 D_real: 0.367 D_fake: 0.030 
(epoch: 98, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.785 G_L1: 29.020 D_real: 0.000 D_fake: 0.045 
(epoch: 98, iters: 400, time: 0.324, data: 0.001) G_GAN: 5.347 G_L1: 27.846 D_real: 0.000 D_fake: 0.009 
(epoch: 98, iters: 500, time: 0.041, data: 0.001) G_GAN: 5.508 G_L1: 15.042 D_real: 0.002 D_fake: 0.017 
(epoch: 98, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.405 G_L1: 13.797 D_real: 0.001 D_fake: 0.111 
(epoch: 98, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.896 G_L1: 17.910 D_real: 1.596 D_fake: 0.099 
(epoch: 98, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.565 G_L1: 24.670 D_real: 0.000 D_fake: 0.303 
(epoch: 98, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.673 G_L1: 19.479 D_real: 0.000 D_fake: 0.264 
(epoch: 98, iters: 1000, time: 0.040, data: 0.002) G_GAN: 3.437 G_L1: 22.176 D_real: 0.000 D_fake: 0.471 
(epoch: 98, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.205 G_L1: 11.395 D_real: 0.000 D_fake: 0.044 
(epoch: 98, iters: 1200, time: 0.233, data: 0.001) G_GAN: 3.283 G_L1: 24.760 D_real: 0.004 D_fake: 0.169 
(epoch: 98, iters: 1300, time: 0.040, data: 0.001) G_GAN: 3.024 G_L1: 18.604 D_real: 0.188 D_fake: 0.109 
(epoch: 98, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.834 G_L1: 16.601 D_real: 0.056 D_fake: 0.054 
(epoch: 98, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.996 G_L1: 14.604 D_real: 0.082 D_fake: 0.419 
(epoch: 98, iters: 1600, time: 0.041, data: 0.001) G_GAN: 5.336 G_L1: 19.038 D_real: 0.002 D_fake: 0.008 
(epoch: 98, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.374 G_L1: 12.398 D_real: 0.179 D_fake: 0.571 
(epoch: 98, iters: 1800, time: 0.039, data: 0.001) G_GAN: 6.016 G_L1: 16.418 D_real: 0.032 D_fake: 0.006 
(epoch: 98, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.763 G_L1: 12.829 D_real: 0.614 D_fake: 0.011 
(epoch: 98, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.752 G_L1: 17.757 D_real: 0.247 D_fake: 0.035 
(epoch: 98, iters: 2100, time: 0.045, data: 0.001) G_GAN: 4.651 G_L1: 15.883 D_real: 0.008 D_fake: 0.029 
(epoch: 98, iters: 2200, time: 0.041, data: 0.002) G_GAN: 2.672 G_L1: 11.969 D_real: 0.059 D_fake: 0.162 
saving the latest model (epoch 98, total_iters 235000)
(epoch: 98, iters: 2300, time: 0.038, data: 0.002) G_GAN: 2.567 G_L1: 15.741 D_real: 0.054 D_fake: 0.267 
(epoch: 98, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.578 G_L1: 14.848 D_real: 0.500 D_fake: 0.115 
End of epoch 98 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 99, iters: 100, time: 0.039, data: 0.141) G_GAN: 3.450 G_L1: 16.650 D_real: 1.517 D_fake: 0.037 
(epoch: 99, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.664 G_L1: 17.749 D_real: 0.455 D_fake: 0.019 
(epoch: 99, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.869 G_L1: 20.591 D_real: 0.039 D_fake: 0.344 
(epoch: 99, iters: 400, time: 0.253, data: 0.001) G_GAN: 2.749 G_L1: 17.149 D_real: 0.651 D_fake: 0.092 
(epoch: 99, iters: 500, time: 0.040, data: 0.001) G_GAN: 1.964 G_L1: 7.974 D_real: 0.170 D_fake: 0.959 
(epoch: 99, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.349 G_L1: 18.329 D_real: 0.000 D_fake: 0.317 
(epoch: 99, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.091 G_L1: 13.851 D_real: 0.012 D_fake: 1.208 
(epoch: 99, iters: 800, time: 0.232, data: 0.001) G_GAN: 3.329 G_L1: 20.990 D_real: 0.001 D_fake: 0.198 
(epoch: 99, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.632 G_L1: 15.647 D_real: 0.084 D_fake: 0.044 
(epoch: 99, iters: 1000, time: 0.046, data: 0.001) G_GAN: 2.610 G_L1: 16.450 D_real: 1.179 D_fake: 0.033 
(epoch: 99, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.285 G_L1: 17.275 D_real: 0.026 D_fake: 0.019 
(epoch: 99, iters: 1200, time: 0.040, data: 0.001) G_GAN: 3.639 G_L1: 10.883 D_real: 0.004 D_fake: 1.354 
(epoch: 99, iters: 1300, time: 0.039, data: 0.001) G_GAN: 4.077 G_L1: 22.426 D_real: 0.079 D_fake: 0.016 
(epoch: 99, iters: 1400, time: 0.038, data: 0.001) G_GAN: 2.782 G_L1: 16.350 D_real: 0.000 D_fake: 0.411 
(epoch: 99, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.742 G_L1: 19.388 D_real: 0.001 D_fake: 0.020 
(epoch: 99, iters: 1600, time: 0.042, data: 0.001) G_GAN: 2.216 G_L1: 17.137 D_real: 0.006 D_fake: 0.634 
(epoch: 99, iters: 1700, time: 0.044, data: 0.001) G_GAN: 3.096 G_L1: 18.857 D_real: 0.000 D_fake: 0.062 
(epoch: 99, iters: 1800, time: 0.041, data: 0.002) G_GAN: 3.799 G_L1: 19.331 D_real: 0.252 D_fake: 0.105 
(epoch: 99, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.660 G_L1: 12.430 D_real: 0.878 D_fake: 0.013 
(epoch: 99, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.281 G_L1: 17.202 D_real: 0.006 D_fake: 0.182 
(epoch: 99, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.706 G_L1: 17.352 D_real: 0.001 D_fake: 0.028 
(epoch: 99, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.282 G_L1: 10.240 D_real: 0.195 D_fake: 0.187 
(epoch: 99, iters: 2300, time: 0.039, data: 0.001) G_GAN: 2.882 G_L1: 17.110 D_real: 0.078 D_fake: 0.163 
(epoch: 99, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.854 G_L1: 14.315 D_real: 0.002 D_fake: 0.049 
End of epoch 99 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0001980
(epoch: 100, iters: 100, time: 0.038, data: 0.132) G_GAN: 2.916 G_L1: 17.489 D_real: 0.020 D_fake: 0.251 
(epoch: 100, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.289 G_L1: 13.716 D_real: 0.070 D_fake: 0.087 
(epoch: 100, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.260 G_L1: 13.332 D_real: 1.544 D_fake: 0.053 
(epoch: 100, iters: 400, time: 0.238, data: 0.001) G_GAN: 2.904 G_L1: 12.150 D_real: 0.121 D_fake: 2.129 
(epoch: 100, iters: 500, time: 0.038, data: 0.001) G_GAN: 4.068 G_L1: 23.656 D_real: 0.000 D_fake: 0.041 
(epoch: 100, iters: 600, time: 0.044, data: 0.001) G_GAN: 3.054 G_L1: 12.831 D_real: 0.085 D_fake: 0.128 
(epoch: 100, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.656 G_L1: 14.058 D_real: 0.000 D_fake: 2.339 
(epoch: 100, iters: 800, time: 0.041, data: 0.001) G_GAN: 5.960 G_L1: 22.088 D_real: 0.000 D_fake: 0.007 
(epoch: 100, iters: 900, time: 0.038, data: 0.001) G_GAN: 3.010 G_L1: 23.971 D_real: 0.000 D_fake: 0.163 
(epoch: 100, iters: 1000, time: 0.039, data: 0.001) G_GAN: 1.592 G_L1: 11.495 D_real: 1.118 D_fake: 0.051 
(epoch: 100, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.324 G_L1: 18.691 D_real: 0.061 D_fake: 0.048 
(epoch: 100, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.365 G_L1: 26.306 D_real: 0.001 D_fake: 0.136 
(epoch: 100, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.358 G_L1: 15.460 D_real: 0.240 D_fake: 0.216 
(epoch: 100, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.377 G_L1: 15.825 D_real: 0.113 D_fake: 0.281 
(epoch: 100, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.491 G_L1: 12.447 D_real: 1.422 D_fake: 0.032 
(epoch: 100, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.484 G_L1: 17.448 D_real: 1.010 D_fake: 0.031 
(epoch: 100, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.710 G_L1: 37.584 D_real: 0.000 D_fake: 0.282 
(epoch: 100, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.022 G_L1: 16.610 D_real: 0.417 D_fake: 0.132 
(epoch: 100, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.231 G_L1: 17.215 D_real: 0.001 D_fake: 0.085 
(epoch: 100, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.443 G_L1: 12.604 D_real: 1.597 D_fake: 0.026 
(epoch: 100, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.438 G_L1: 14.972 D_real: 0.575 D_fake: 0.010 
(epoch: 100, iters: 2200, time: 0.035, data: 0.001) G_GAN: 5.397 G_L1: 11.610 D_real: 0.350 D_fake: 0.011 
(epoch: 100, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.998 G_L1: 15.496 D_real: 0.052 D_fake: 0.080 
(epoch: 100, iters: 2400, time: 0.235, data: 0.001) G_GAN: 3.067 G_L1: 7.600 D_real: 0.097 D_fake: 0.111 
saving the latest model (epoch 100, total_iters 240000)
saving the model at the end of epoch 100, iters 240000
End of epoch 100 / 200 	 Time Taken: 75 sec
learning rate 0.0001980 -> 0.0001960
(epoch: 101, iters: 100, time: 0.040, data: 0.120) G_GAN: 4.196 G_L1: 10.998 D_real: 0.402 D_fake: 0.010 
(epoch: 101, iters: 200, time: 0.042, data: 0.001) G_GAN: 4.482 G_L1: 23.416 D_real: 0.000 D_fake: 0.031 
(epoch: 101, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.368 G_L1: 19.095 D_real: 0.002 D_fake: 1.315 
(epoch: 101, iters: 400, time: 0.241, data: 0.001) G_GAN: 2.371 G_L1: 12.567 D_real: 0.551 D_fake: 0.113 
(epoch: 101, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.152 G_L1: 18.290 D_real: 0.007 D_fake: 0.125 
(epoch: 101, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.276 G_L1: 12.791 D_real: 0.057 D_fake: 0.026 
(epoch: 101, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.827 G_L1: 18.794 D_real: 0.035 D_fake: 0.061 
(epoch: 101, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.581 G_L1: 23.105 D_real: 0.000 D_fake: 0.292 
(epoch: 101, iters: 900, time: 0.039, data: 0.001) G_GAN: 3.261 G_L1: 24.607 D_real: 0.000 D_fake: 0.270 
(epoch: 101, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.442 G_L1: 14.373 D_real: 0.226 D_fake: 0.177 
(epoch: 101, iters: 1100, time: 0.040, data: 0.001) G_GAN: 2.615 G_L1: 11.455 D_real: 0.012 D_fake: 0.554 
(epoch: 101, iters: 1200, time: 0.041, data: 0.001) G_GAN: 7.470 G_L1: 14.436 D_real: 0.296 D_fake: 0.001 
(epoch: 101, iters: 1300, time: 0.041, data: 0.001) G_GAN: 6.793 G_L1: 16.335 D_real: 0.225 D_fake: 0.005 
(epoch: 101, iters: 1400, time: 0.037, data: 0.001) G_GAN: 3.389 G_L1: 17.386 D_real: 0.000 D_fake: 0.076 
(epoch: 101, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.091 G_L1: 13.539 D_real: 0.014 D_fake: 0.205 
(epoch: 101, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.118 G_L1: 10.855 D_real: 0.048 D_fake: 0.120 
(epoch: 101, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.917 G_L1: 13.290 D_real: 0.091 D_fake: 0.633 
(epoch: 101, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.434 G_L1: 14.977 D_real: 0.369 D_fake: 0.172 
(epoch: 101, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.499 G_L1: 17.897 D_real: 0.005 D_fake: 0.096 
(epoch: 101, iters: 2000, time: 0.234, data: 0.001) G_GAN: 4.368 G_L1: 20.669 D_real: 0.073 D_fake: 0.021 
(epoch: 101, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.810 G_L1: 14.057 D_real: 0.168 D_fake: 0.014 
(epoch: 101, iters: 2200, time: 0.040, data: 0.001) G_GAN: 4.451 G_L1: 21.321 D_real: 0.071 D_fake: 0.027 
(epoch: 101, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.806 G_L1: 20.761 D_real: 0.000 D_fake: 0.171 
(epoch: 101, iters: 2400, time: 0.038, data: 0.002) G_GAN: 3.888 G_L1: 16.305 D_real: 0.112 D_fake: 0.041 
End of epoch 101 / 200 	 Time Taken: 74 sec
learning rate 0.0001960 -> 0.0001941
(epoch: 102, iters: 100, time: 0.040, data: 0.123) G_GAN: 5.434 G_L1: 14.356 D_real: 0.477 D_fake: 0.008 
(epoch: 102, iters: 200, time: 0.039, data: 0.001) G_GAN: 2.657 G_L1: 19.924 D_real: 0.001 D_fake: 0.208 
(epoch: 102, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.025 G_L1: 14.676 D_real: 0.128 D_fake: 0.328 
(epoch: 102, iters: 400, time: 0.343, data: 0.001) G_GAN: 4.243 G_L1: 12.970 D_real: 0.035 D_fake: 0.041 
(epoch: 102, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.426 G_L1: 9.353 D_real: 0.762 D_fake: 0.116 
(epoch: 102, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.044 G_L1: 23.904 D_real: 0.000 D_fake: 0.236 
(epoch: 102, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.716 G_L1: 8.615 D_real: 0.178 D_fake: 0.106 
(epoch: 102, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.324 G_L1: 16.693 D_real: 0.045 D_fake: 0.956 
(epoch: 102, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.924 G_L1: 19.357 D_real: 0.000 D_fake: 0.448 
(epoch: 102, iters: 1000, time: 0.040, data: 0.001) G_GAN: 2.645 G_L1: 9.177 D_real: 0.317 D_fake: 0.051 
(epoch: 102, iters: 1100, time: 0.040, data: 0.001) G_GAN: 4.810 G_L1: 15.221 D_real: 0.042 D_fake: 0.032 
(epoch: 102, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.527 G_L1: 13.264 D_real: 0.184 D_fake: 0.016 
(epoch: 102, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.516 G_L1: 16.523 D_real: 1.638 D_fake: 0.035 
(epoch: 102, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.711 G_L1: 15.116 D_real: 0.002 D_fake: 0.014 
(epoch: 102, iters: 1500, time: 0.039, data: 0.001) G_GAN: 1.673 G_L1: 10.499 D_real: 1.072 D_fake: 0.183 
(epoch: 102, iters: 1600, time: 0.237, data: 0.002) G_GAN: 6.525 G_L1: 25.630 D_real: 0.000 D_fake: 0.003 
(epoch: 102, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.991 G_L1: 17.756 D_real: 0.007 D_fake: 0.035 
(epoch: 102, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.942 G_L1: 15.003 D_real: 0.573 D_fake: 0.042 
(epoch: 102, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.454 G_L1: 9.114 D_real: 0.001 D_fake: 0.023 
(epoch: 102, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.115 G_L1: 8.237 D_real: 0.182 D_fake: 0.069 
(epoch: 102, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.357 G_L1: 19.329 D_real: 0.004 D_fake: 0.039 
(epoch: 102, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.277 G_L1: 14.812 D_real: 0.242 D_fake: 0.080 
(epoch: 102, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.386 G_L1: 17.078 D_real: 0.070 D_fake: 0.050 
(epoch: 102, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.733 G_L1: 20.619 D_real: 0.000 D_fake: 0.045 
End of epoch 102 / 200 	 Time Taken: 74 sec
learning rate 0.0001941 -> 0.0001921
(epoch: 103, iters: 100, time: 0.040, data: 0.137) G_GAN: 1.719 G_L1: 14.745 D_real: 0.786 D_fake: 0.089 
(epoch: 103, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.686 G_L1: 23.498 D_real: 0.001 D_fake: 0.826 
saving the latest model (epoch 103, total_iters 245000)
(epoch: 103, iters: 300, time: 0.041, data: 0.002) G_GAN: 2.700 G_L1: 14.298 D_real: 0.000 D_fake: 0.487 
(epoch: 103, iters: 400, time: 0.257, data: 0.001) G_GAN: 2.668 G_L1: 12.159 D_real: 1.471 D_fake: 0.028 
(epoch: 103, iters: 500, time: 0.041, data: 0.001) G_GAN: 5.754 G_L1: 12.105 D_real: 0.023 D_fake: 0.009 
(epoch: 103, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.314 G_L1: 14.539 D_real: 0.975 D_fake: 0.223 
(epoch: 103, iters: 700, time: 0.040, data: 0.002) G_GAN: 3.416 G_L1: 13.943 D_real: 0.000 D_fake: 0.415 
(epoch: 103, iters: 800, time: 0.045, data: 0.001) G_GAN: 5.704 G_L1: 11.569 D_real: 0.596 D_fake: 2.265 
(epoch: 103, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.028 G_L1: 13.626 D_real: 0.133 D_fake: 0.085 
(epoch: 103, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.712 G_L1: 33.520 D_real: 0.000 D_fake: 0.048 
