/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 122, iters: 700, time: 0.045, data: 0.001) G_GAN: 7.810 G_L1: 32.712 D_real: 0.000 D_fake: 0.004 
(epoch: 122, iters: 800, time: 0.045, data: 0.001) G_GAN: 14.148 G_L1: 36.144 D_real: 0.001 D_fake: 0.000 
(epoch: 122, iters: 900, time: 0.040, data: 0.001) G_GAN: 4.139 G_L1: 16.538 D_real: 0.000 D_fake: 0.069 
(epoch: 122, iters: 1000, time: 0.040, data: 0.001) G_GAN: 6.226 G_L1: 36.016 D_real: 0.000 D_fake: 0.094 
(epoch: 122, iters: 1100, time: 0.043, data: 0.001) G_GAN: 8.321 G_L1: 31.770 D_real: 0.003 D_fake: 0.012 
(epoch: 122, iters: 1200, time: 0.047, data: 0.001) G_GAN: 10.840 G_L1: 41.207 D_real: 0.000 D_fake: 0.000 
(epoch: 122, iters: 1300, time: 0.040, data: 0.001) G_GAN: 7.847 G_L1: 35.756 D_real: 0.000 D_fake: 0.001 
(epoch: 122, iters: 1400, time: 0.041, data: 0.001) G_GAN: 12.599 G_L1: 24.196 D_real: 0.007 D_fake: 0.000 
(epoch: 122, iters: 1500, time: 0.040, data: 0.001) G_GAN: 7.463 G_L1: 39.804 D_real: 0.000 D_fake: 0.024 
(epoch: 122, iters: 1600, time: 0.257, data: 0.001) G_GAN: 12.954 G_L1: 32.776 D_real: 0.009 D_fake: 0.000 
(epoch: 122, iters: 1700, time: 0.041, data: 0.001) G_GAN: 7.998 G_L1: 29.707 D_real: 0.021 D_fake: 0.003 
(epoch: 122, iters: 1800, time: 0.042, data: 0.001) G_GAN: 12.956 G_L1: 32.774 D_real: 0.002 D_fake: 0.000 
(epoch: 122, iters: 1900, time: 0.041, data: 0.001) G_GAN: 8.422 G_L1: 32.149 D_real: 0.000 D_fake: 0.001 
(epoch: 122, iters: 2000, time: 0.042, data: 0.001) G_GAN: 12.909 G_L1: 54.581 D_real: 0.000 D_fake: 0.000 
(epoch: 122, iters: 2100, time: 0.041, data: 0.001) G_GAN: 7.882 G_L1: 29.264 D_real: 0.000 D_fake: 0.001 
(epoch: 122, iters: 2200, time: 0.040, data: 0.001) G_GAN: 7.555 G_L1: 34.495 D_real: 0.007 D_fake: 0.003 
(epoch: 122, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.262 G_L1: 18.954 D_real: 0.010 D_fake: 0.024 
(epoch: 122, iters: 2400, time: 0.042, data: 0.001) G_GAN: 5.707 G_L1: 34.353 D_real: 0.000 D_fake: 0.549 
End of epoch 122 / 200 	 Time Taken: 76 sec
learning rate 0.0001545 -> 0.0001525
(epoch: 123, iters: 100, time: 0.040, data: 0.137) G_GAN: 8.576 G_L1: 33.679 D_real: 0.000 D_fake: 0.001 
(epoch: 123, iters: 200, time: 0.040, data: 0.001) G_GAN: 13.127 G_L1: 31.085 D_real: 0.000 D_fake: 0.000 
(epoch: 123, iters: 300, time: 0.041, data: 0.001) G_GAN: 9.560 G_L1: 29.641 D_real: 0.000 D_fake: 0.001 
(epoch: 123, iters: 400, time: 0.342, data: 0.001) G_GAN: 8.360 G_L1: 35.458 D_real: 0.000 D_fake: 0.001 
(epoch: 123, iters: 500, time: 0.043, data: 0.001) G_GAN: 9.668 G_L1: 21.493 D_real: 0.003 D_fake: 0.000 
(epoch: 123, iters: 600, time: 0.041, data: 0.001) G_GAN: 11.843 G_L1: 37.347 D_real: 0.000 D_fake: 0.000 
(epoch: 123, iters: 700, time: 0.039, data: 0.001) G_GAN: 6.859 G_L1: 29.031 D_real: 0.000 D_fake: 0.043 
(epoch: 123, iters: 800, time: 0.035, data: 0.001) G_GAN: 7.568 G_L1: 42.165 D_real: 0.010 D_fake: 0.006 
(epoch: 123, iters: 900, time: 0.041, data: 0.001) G_GAN: 9.859 G_L1: 38.387 D_real: 0.000 D_fake: 0.000 
(epoch: 123, iters: 1000, time: 0.039, data: 0.001) G_GAN: 5.604 G_L1: 24.211 D_real: 0.001 D_fake: 0.014 
(epoch: 123, iters: 1100, time: 0.042, data: 0.001) G_GAN: 5.493 G_L1: 22.658 D_real: 0.000 D_fake: 0.038 
(epoch: 123, iters: 1200, time: 0.272, data: 0.001) G_GAN: 6.995 G_L1: 36.074 D_real: 0.000 D_fake: 0.004 
(epoch: 123, iters: 1300, time: 0.044, data: 0.001) G_GAN: 6.472 G_L1: 19.066 D_real: 0.017 D_fake: 0.006 
(epoch: 123, iters: 1400, time: 0.039, data: 0.001) G_GAN: 5.957 G_L1: 27.935 D_real: 0.000 D_fake: 0.042 
(epoch: 123, iters: 1500, time: 0.043, data: 0.001) G_GAN: 6.056 G_L1: 23.630 D_real: 0.166 D_fake: 0.004 
(epoch: 123, iters: 1600, time: 0.040, data: 0.001) G_GAN: 8.192 G_L1: 33.623 D_real: 0.000 D_fake: 0.002 
(epoch: 123, iters: 1700, time: 0.045, data: 0.001) G_GAN: 4.837 G_L1: 19.743 D_real: 0.000 D_fake: 0.050 
(epoch: 123, iters: 1800, time: 0.041, data: 0.002) G_GAN: 6.587 G_L1: 24.918 D_real: 0.014 D_fake: 0.010 
(epoch: 123, iters: 1900, time: 0.038, data: 0.001) G_GAN: 9.447 G_L1: 28.576 D_real: 0.000 D_fake: 0.001 
(epoch: 123, iters: 2000, time: 0.039, data: 0.001) G_GAN: 9.765 G_L1: 31.984 D_real: 0.001 D_fake: 0.000 
(epoch: 123, iters: 2100, time: 0.040, data: 0.001) G_GAN: 9.057 G_L1: 25.486 D_real: 0.014 D_fake: 0.000 
(epoch: 123, iters: 2200, time: 0.042, data: 0.001) G_GAN: 7.914 G_L1: 27.494 D_real: 0.000 D_fake: 0.002 
saving the latest model (epoch 123, total_iters 295000)
(epoch: 123, iters: 2300, time: 0.041, data: 0.002) G_GAN: 13.883 G_L1: 24.224 D_real: 0.010 D_fake: 0.000 
(epoch: 123, iters: 2400, time: 0.041, data: 0.001) G_GAN: 10.336 G_L1: 41.176 D_real: 0.000 D_fake: 0.000 
End of epoch 123 / 200 	 Time Taken: 76 sec
learning rate 0.0001525 -> 0.0001505
(epoch: 124, iters: 100, time: 0.041, data: 0.136) G_GAN: 10.342 G_L1: 40.562 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 200, time: 0.041, data: 0.002) G_GAN: 9.890 G_L1: 29.404 D_real: 0.321 D_fake: 0.000 
(epoch: 124, iters: 300, time: 0.040, data: 0.001) G_GAN: 8.047 G_L1: 26.876 D_real: 0.000 D_fake: 0.001 
(epoch: 124, iters: 400, time: 0.258, data: 0.002) G_GAN: 11.504 G_L1: 23.857 D_real: 0.001 D_fake: 0.000 
(epoch: 124, iters: 500, time: 0.041, data: 0.001) G_GAN: 8.507 G_L1: 30.921 D_real: 0.000 D_fake: 0.004 
(epoch: 124, iters: 600, time: 0.038, data: 0.001) G_GAN: 11.087 G_L1: 40.266 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.573 G_L1: 13.855 D_real: 0.089 D_fake: 0.011 
(epoch: 124, iters: 800, time: 0.269, data: 0.001) G_GAN: 10.189 G_L1: 28.896 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 900, time: 0.042, data: 0.001) G_GAN: 9.701 G_L1: 27.462 D_real: 0.000 D_fake: 0.001 
(epoch: 124, iters: 1000, time: 0.042, data: 0.001) G_GAN: 14.009 G_L1: 37.459 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 1100, time: 0.042, data: 0.001) G_GAN: 9.638 G_L1: 29.417 D_real: 0.004 D_fake: 0.000 
(epoch: 124, iters: 1200, time: 0.043, data: 0.001) G_GAN: 10.245 G_L1: 33.052 D_real: 0.079 D_fake: 0.000 
(epoch: 124, iters: 1300, time: 0.041, data: 0.001) G_GAN: 7.939 G_L1: 36.516 D_real: 0.000 D_fake: 0.002 
(epoch: 124, iters: 1400, time: 0.041, data: 0.001) G_GAN: 9.266 G_L1: 32.029 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 1500, time: 0.039, data: 0.001) G_GAN: 5.030 G_L1: 40.502 D_real: 0.015 D_fake: 0.055 
(epoch: 124, iters: 1600, time: 0.041, data: 0.001) G_GAN: 6.663 G_L1: 29.719 D_real: 0.000 D_fake: 0.003 
(epoch: 124, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.170 G_L1: 15.595 D_real: 0.003 D_fake: 0.053 
(epoch: 124, iters: 1800, time: 0.037, data: 0.002) G_GAN: 4.608 G_L1: 33.370 D_real: 0.011 D_fake: 0.085 
(epoch: 124, iters: 1900, time: 0.047, data: 0.001) G_GAN: 5.680 G_L1: 26.882 D_real: 0.000 D_fake: 0.083 
(epoch: 124, iters: 2000, time: 0.045, data: 0.001) G_GAN: 11.717 G_L1: 37.347 D_real: 0.002 D_fake: 0.000 
(epoch: 124, iters: 2100, time: 0.041, data: 0.001) G_GAN: 11.536 G_L1: 30.766 D_real: 0.000 D_fake: 0.000 
(epoch: 124, iters: 2200, time: 0.041, data: 0.002) G_GAN: 5.901 G_L1: 38.207 D_real: 0.006 D_fake: 0.010 
(epoch: 124, iters: 2300, time: 0.041, data: 0.001) G_GAN: 11.775 G_L1: 28.423 D_real: 0.001 D_fake: 0.000 
(epoch: 124, iters: 2400, time: 0.042, data: 0.002) G_GAN: 10.269 G_L1: 29.798 D_real: 0.000 D_fake: 0.000 
End of epoch 124 / 200 	 Time Taken: 76 sec
learning rate 0.0001505 -> 0.0001485
(epoch: 125, iters: 100, time: 0.045, data: 0.132) G_GAN: 8.507 G_L1: 17.542 D_real: 0.347 D_fake: 0.000 
(epoch: 125, iters: 200, time: 0.042, data: 0.001) G_GAN: 8.206 G_L1: 24.488 D_real: 0.000 D_fake: 0.002 
(epoch: 125, iters: 300, time: 0.041, data: 0.001) G_GAN: 9.433 G_L1: 24.339 D_real: 0.000 D_fake: 0.535 
(epoch: 125, iters: 400, time: 0.264, data: 0.001) G_GAN: 10.925 G_L1: 34.633 D_real: 0.000 D_fake: 0.000 
(epoch: 125, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.872 G_L1: 21.774 D_real: 0.024 D_fake: 0.072 
(epoch: 125, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.866 G_L1: 22.319 D_real: 0.004 D_fake: 0.003 
(epoch: 125, iters: 700, time: 0.041, data: 0.001) G_GAN: 7.385 G_L1: 23.856 D_real: 0.000 D_fake: 0.002 
(epoch: 125, iters: 800, time: 0.041, data: 0.001) G_GAN: 7.582 G_L1: 35.529 D_real: 0.000 D_fake: 0.002 
(epoch: 125, iters: 900, time: 0.039, data: 0.001) G_GAN: 7.872 G_L1: 28.651 D_real: 0.001 D_fake: 0.005 
(epoch: 125, iters: 1000, time: 0.042, data: 0.001) G_GAN: 8.532 G_L1: 28.406 D_real: 0.002 D_fake: 0.003 
(epoch: 125, iters: 1100, time: 0.042, data: 0.001) G_GAN: 6.676 G_L1: 29.085 D_real: 0.002 D_fake: 0.351 
(epoch: 125, iters: 1200, time: 0.041, data: 0.001) G_GAN: 7.351 G_L1: 45.087 D_real: 0.003 D_fake: 0.004 
(epoch: 125, iters: 1300, time: 0.042, data: 0.001) G_GAN: 13.878 G_L1: 27.627 D_real: 0.004 D_fake: 0.000 
(epoch: 125, iters: 1400, time: 0.041, data: 0.001) G_GAN: 8.289 G_L1: 27.306 D_real: 0.000 D_fake: 0.001 
(epoch: 125, iters: 1500, time: 0.044, data: 0.001) G_GAN: 9.812 G_L1: 44.095 D_real: 0.000 D_fake: 0.000 
(epoch: 125, iters: 1600, time: 0.042, data: 0.001) G_GAN: 5.753 G_L1: 41.892 D_real: 0.000 D_fake: 0.018 
(epoch: 125, iters: 1700, time: 0.041, data: 0.001) G_GAN: 6.521 G_L1: 36.237 D_real: 0.000 D_fake: 0.003 
(epoch: 125, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.920 G_L1: 29.899 D_real: 0.000 D_fake: 0.012 
(epoch: 125, iters: 1900, time: 0.042, data: 0.001) G_GAN: 11.206 G_L1: 33.272 D_real: 0.000 D_fake: 0.000 
(epoch: 125, iters: 2000, time: 0.045, data: 0.001) G_GAN: 7.442 G_L1: 26.117 D_real: 0.000 D_fake: 0.003 
(epoch: 125, iters: 2100, time: 0.041, data: 0.001) G_GAN: 10.891 G_L1: 47.819 D_real: 0.000 D_fake: 0.001 
(epoch: 125, iters: 2200, time: 0.042, data: 0.001) G_GAN: 13.346 G_L1: 25.127 D_real: 0.000 D_fake: 0.000 
(epoch: 125, iters: 2300, time: 0.043, data: 0.001) G_GAN: 9.425 G_L1: 39.066 D_real: 0.005 D_fake: 0.001 
(epoch: 125, iters: 2400, time: 0.255, data: 0.001) G_GAN: 6.517 G_L1: 35.822 D_real: 0.002 D_fake: 0.056 
saving the latest model (epoch 125, total_iters 300000)
saving the model at the end of epoch 125, iters 300000
End of epoch 125 / 200 	 Time Taken: 75 sec
learning rate 0.0001485 -> 0.0001465
(epoch: 126, iters: 100, time: 0.040, data: 0.136) G_GAN: 9.140 G_L1: 33.316 D_real: 0.000 D_fake: 0.000 
(epoch: 126, iters: 200, time: 0.040, data: 0.001) G_GAN: 7.128 G_L1: 22.685 D_real: 0.002 D_fake: 0.002 
(epoch: 126, iters: 300, time: 0.044, data: 0.001) G_GAN: 5.600 G_L1: 25.528 D_real: 0.004 D_fake: 0.020 
(epoch: 126, iters: 400, time: 0.344, data: 0.001) G_GAN: 7.320 G_L1: 28.347 D_real: 0.001 D_fake: 0.003 
(epoch: 126, iters: 500, time: 0.041, data: 0.001) G_GAN: 8.496 G_L1: 36.274 D_real: 0.000 D_fake: 0.002 
(epoch: 126, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.355 G_L1: 23.892 D_real: 0.008 D_fake: 0.269 
(epoch: 126, iters: 700, time: 0.040, data: 0.001) G_GAN: 8.123 G_L1: 22.604 D_real: 0.000 D_fake: 0.880 
(epoch: 126, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.851 G_L1: 37.530 D_real: 0.000 D_fake: 0.050 
(epoch: 126, iters: 900, time: 0.041, data: 0.001) G_GAN: 13.490 G_L1: 28.689 D_real: 0.003 D_fake: 0.000 
(epoch: 126, iters: 1000, time: 0.041, data: 0.001) G_GAN: 5.536 G_L1: 23.609 D_real: 0.006 D_fake: 0.034 
(epoch: 126, iters: 1100, time: 0.038, data: 0.001) G_GAN: 8.866 G_L1: 28.156 D_real: 0.156 D_fake: 0.000 
(epoch: 126, iters: 1200, time: 0.041, data: 0.001) G_GAN: 8.720 G_L1: 34.522 D_real: 0.000 D_fake: 0.002 
(epoch: 126, iters: 1300, time: 0.042, data: 0.001) G_GAN: 9.559 G_L1: 22.346 D_real: 0.005 D_fake: 0.000 
(epoch: 126, iters: 1400, time: 0.042, data: 0.001) G_GAN: 5.661 G_L1: 27.971 D_real: 0.023 D_fake: 0.013 
(epoch: 126, iters: 1500, time: 0.040, data: 0.001) G_GAN: 11.229 G_L1: 38.903 D_real: 0.000 D_fake: 0.000 
(epoch: 126, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.736 G_L1: 32.544 D_real: 0.000 D_fake: 0.076 
(epoch: 126, iters: 1700, time: 0.040, data: 0.001) G_GAN: 10.933 G_L1: 39.578 D_real: 0.020 D_fake: 0.000 
(epoch: 126, iters: 1800, time: 0.041, data: 0.001) G_GAN: 14.219 G_L1: 33.207 D_real: 0.000 D_fake: 0.000 
(epoch: 126, iters: 1900, time: 0.045, data: 0.001) G_GAN: 5.328 G_L1: 27.026 D_real: 0.010 D_fake: 0.046 
(epoch: 126, iters: 2000, time: 0.264, data: 0.001) G_GAN: 6.213 G_L1: 36.229 D_real: 0.013 D_fake: 0.008 
(epoch: 126, iters: 2100, time: 0.041, data: 0.002) G_GAN: 7.412 G_L1: 32.438 D_real: 0.000 D_fake: 0.003 
(epoch: 126, iters: 2200, time: 0.041, data: 0.001) G_GAN: 9.502 G_L1: 38.158 D_real: 0.000 D_fake: 0.000 
(epoch: 126, iters: 2300, time: 0.041, data: 0.001) G_GAN: 9.946 G_L1: 31.010 D_real: 0.018 D_fake: 0.000 
(epoch: 126, iters: 2400, time: 0.043, data: 0.001) G_GAN: 5.745 G_L1: 31.102 D_real: 0.003 D_fake: 0.015 
End of epoch 126 / 200 	 Time Taken: 76 sec
learning rate 0.0001465 -> 0.0001446
(epoch: 127, iters: 100, time: 0.041, data: 0.136) G_GAN: 7.955 G_L1: 30.441 D_real: 0.035 D_fake: 0.001 
(epoch: 127, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.066 G_L1: 17.797 D_real: 0.136 D_fake: 0.039 
(epoch: 127, iters: 300, time: 0.041, data: 0.001) G_GAN: 9.838 G_L1: 18.808 D_real: 0.068 D_fake: 0.000 
(epoch: 127, iters: 400, time: 0.274, data: 0.001) G_GAN: 11.091 G_L1: 41.267 D_real: 0.000 D_fake: 0.000 
(epoch: 127, iters: 500, time: 0.042, data: 0.001) G_GAN: 9.292 G_L1: 26.982 D_real: 0.000 D_fake: 0.000 
(epoch: 127, iters: 600, time: 0.042, data: 0.001) G_GAN: 8.538 G_L1: 39.019 D_real: 0.000 D_fake: 0.003 
(epoch: 127, iters: 700, time: 0.040, data: 0.001) G_GAN: 10.118 G_L1: 53.145 D_real: 0.000 D_fake: 0.001 
(epoch: 127, iters: 800, time: 0.042, data: 0.001) G_GAN: 7.300 G_L1: 45.558 D_real: 0.000 D_fake: 0.006 
(epoch: 127, iters: 900, time: 0.042, data: 0.001) G_GAN: 6.844 G_L1: 18.414 D_real: 0.043 D_fake: 0.003 
(epoch: 127, iters: 1000, time: 0.043, data: 0.001) G_GAN: 9.608 G_L1: 21.506 D_real: 0.120 D_fake: 0.000 
(epoch: 127, iters: 1100, time: 0.041, data: 0.001) G_GAN: 8.931 G_L1: 30.310 D_real: 0.000 D_fake: 0.001 
(epoch: 127, iters: 1200, time: 0.041, data: 0.001) G_GAN: 6.161 G_L1: 35.958 D_real: 0.000 D_fake: 0.102 
(epoch: 127, iters: 1300, time: 0.042, data: 0.001) G_GAN: 6.194 G_L1: 23.302 D_real: 0.000 D_fake: 0.314 
(epoch: 127, iters: 1400, time: 0.040, data: 0.001) G_GAN: 7.914 G_L1: 26.347 D_real: 0.013 D_fake: 0.002 
(epoch: 127, iters: 1500, time: 0.040, data: 0.001) G_GAN: 5.705 G_L1: 26.200 D_real: 0.001 D_fake: 0.018 
(epoch: 127, iters: 1600, time: 0.270, data: 0.001) G_GAN: 6.406 G_L1: 35.257 D_real: 0.001 D_fake: 0.009 
(epoch: 127, iters: 1700, time: 0.041, data: 0.001) G_GAN: 7.647 G_L1: 44.190 D_real: 0.009 D_fake: 0.003 
(epoch: 127, iters: 1800, time: 0.041, data: 0.001) G_GAN: 10.038 G_L1: 28.109 D_real: 0.065 D_fake: 0.000 
(epoch: 127, iters: 1900, time: 0.041, data: 0.001) G_GAN: 5.958 G_L1: 23.853 D_real: 0.006 D_fake: 0.010 
(epoch: 127, iters: 2000, time: 0.045, data: 0.001) G_GAN: 11.056 G_L1: 35.430 D_real: 0.035 D_fake: 0.883 
(epoch: 127, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.791 G_L1: 24.460 D_real: 0.563 D_fake: 0.000 
(epoch: 127, iters: 2200, time: 0.042, data: 0.001) G_GAN: 11.140 G_L1: 34.360 D_real: 0.011 D_fake: 0.000 
(epoch: 127, iters: 2300, time: 0.036, data: 0.001) G_GAN: 8.290 G_L1: 41.194 D_real: 0.000 D_fake: 0.001 
(epoch: 127, iters: 2400, time: 0.041, data: 0.001) G_GAN: 9.762 G_L1: 18.663 D_real: 0.002 D_fake: 0.000 
End of epoch 127 / 200 	 Time Taken: 76 sec
learning rate 0.0001446 -> 0.0001426
(epoch: 128, iters: 100, time: 0.045, data: 0.135) G_GAN: 6.906 G_L1: 25.194 D_real: 0.041 D_fake: 0.003 
(epoch: 128, iters: 200, time: 0.043, data: 0.001) G_GAN: 15.756 G_L1: 38.047 D_real: 0.000 D_fake: 0.000 
saving the latest model (epoch 128, total_iters 305000)
(epoch: 128, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.578 G_L1: 26.968 D_real: 0.178 D_fake: 0.036 
(epoch: 128, iters: 400, time: 0.268, data: 0.001) G_GAN: 8.038 G_L1: 41.887 D_real: 0.000 D_fake: 0.002 
(epoch: 128, iters: 500, time: 0.042, data: 0.001) G_GAN: 5.679 G_L1: 43.306 D_real: 0.000 D_fake: 0.016 
(epoch: 128, iters: 600, time: 0.041, data: 0.001) G_GAN: 12.081 G_L1: 21.487 D_real: 0.135 D_fake: 0.000 
(epoch: 128, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.762 G_L1: 22.423 D_real: 0.005 D_fake: 0.051 
(epoch: 128, iters: 800, time: 0.043, data: 0.001) G_GAN: 6.387 G_L1: 21.241 D_real: 0.035 D_fake: 0.004 
(epoch: 128, iters: 900, time: 0.040, data: 0.001) G_GAN: 5.989 G_L1: 27.501 D_real: 0.001 D_fake: 0.012 
(epoch: 128, iters: 1000, time: 0.041, data: 0.002) G_GAN: 6.189 G_L1: 29.001 D_real: 0.000 D_fake: 0.009 
(epoch: 128, iters: 1100, time: 0.042, data: 0.001) G_GAN: 13.350 G_L1: 19.880 D_real: 0.000 D_fake: 0.694 
(epoch: 128, iters: 1200, time: 0.340, data: 0.001) G_GAN: 4.963 G_L1: 18.101 D_real: 0.018 D_fake: 0.042 
(epoch: 128, iters: 1300, time: 0.041, data: 0.001) G_GAN: 11.815 G_L1: 34.525 D_real: 0.110 D_fake: 0.000 
(epoch: 128, iters: 1400, time: 0.045, data: 0.001) G_GAN: 5.244 G_L1: 22.030 D_real: 0.008 D_fake: 0.028 
(epoch: 128, iters: 1500, time: 0.042, data: 0.001) G_GAN: 9.205 G_L1: 49.430 D_real: 0.000 D_fake: 0.001 
(epoch: 128, iters: 1600, time: 0.041, data: 0.001) G_GAN: 13.058 G_L1: 33.785 D_real: 0.000 D_fake: 0.000 
(epoch: 128, iters: 1700, time: 0.041, data: 0.001) G_GAN: 9.101 G_L1: 46.451 D_real: 0.000 D_fake: 0.001 
(epoch: 128, iters: 1800, time: 0.041, data: 0.002) G_GAN: 6.661 G_L1: 33.620 D_real: 0.000 D_fake: 0.005 
(epoch: 128, iters: 1900, time: 0.042, data: 0.001) G_GAN: 11.706 G_L1: 40.987 D_real: 0.000 D_fake: 0.000 
(epoch: 128, iters: 2000, time: 0.043, data: 0.001) G_GAN: 11.240 G_L1: 37.196 D_real: 0.003 D_fake: 0.000 
(epoch: 128, iters: 2100, time: 0.042, data: 0.002) G_GAN: 8.469 G_L1: 20.599 D_real: 0.000 D_fake: 0.001 
(epoch: 128, iters: 2200, time: 0.041, data: 0.001) G_GAN: 11.566 G_L1: 34.779 D_real: 0.000 D_fake: 0.000 
(epoch: 128, iters: 2300, time: 0.042, data: 0.001) G_GAN: 6.289 G_L1: 25.198 D_real: 0.002 D_fake: 0.008 
(epoch: 128, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.713 G_L1: 29.570 D_real: 0.978 D_fake: 0.000 
End of epoch 128 / 200 	 Time Taken: 76 sec
learning rate 0.0001426 -> 0.0001406
(epoch: 129, iters: 100, time: 0.042, data: 0.131) G_GAN: 9.042 G_L1: 21.127 D_real: 0.000 D_fake: 0.001 
(epoch: 129, iters: 200, time: 0.041, data: 0.001) G_GAN: 8.898 G_L1: 22.172 D_real: 0.141 D_fake: 0.000 
(epoch: 129, iters: 300, time: 0.045, data: 0.001) G_GAN: 7.216 G_L1: 32.021 D_real: 0.000 D_fake: 0.004 
(epoch: 129, iters: 400, time: 0.278, data: 0.001) G_GAN: 6.379 G_L1: 23.850 D_real: 0.000 D_fake: 0.007 
(epoch: 129, iters: 500, time: 0.042, data: 0.001) G_GAN: 7.180 G_L1: 24.768 D_real: 0.003 D_fake: 0.012 
(epoch: 129, iters: 600, time: 0.041, data: 0.001) G_GAN: 11.689 G_L1: 26.496 D_real: 0.018 D_fake: 0.000 
(epoch: 129, iters: 700, time: 0.042, data: 0.001) G_GAN: 12.072 G_L1: 19.196 D_real: 0.002 D_fake: 0.000 
(epoch: 129, iters: 800, time: 0.272, data: 0.001) G_GAN: 14.141 G_L1: 30.826 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 900, time: 0.042, data: 0.001) G_GAN: 7.414 G_L1: 31.080 D_real: 0.013 D_fake: 0.001 
(epoch: 129, iters: 1000, time: 0.043, data: 0.001) G_GAN: 9.504 G_L1: 37.240 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 1100, time: 0.044, data: 0.001) G_GAN: 10.595 G_L1: 30.862 D_real: 0.001 D_fake: 0.000 
(epoch: 129, iters: 1200, time: 0.039, data: 0.001) G_GAN: 9.337 G_L1: 32.078 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 1300, time: 0.042, data: 0.001) G_GAN: 11.831 G_L1: 36.388 D_real: 0.001 D_fake: 0.000 
(epoch: 129, iters: 1400, time: 0.044, data: 0.001) G_GAN: 6.794 G_L1: 36.157 D_real: 0.000 D_fake: 0.020 
(epoch: 129, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.626 G_L1: 28.222 D_real: 0.002 D_fake: 0.017 
(epoch: 129, iters: 1600, time: 0.042, data: 0.001) G_GAN: 11.758 G_L1: 32.980 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 1700, time: 0.042, data: 0.001) G_GAN: 7.373 G_L1: 29.669 D_real: 0.000 D_fake: 0.007 
(epoch: 129, iters: 1800, time: 0.047, data: 0.001) G_GAN: 5.644 G_L1: 35.170 D_real: 0.000 D_fake: 0.057 
(epoch: 129, iters: 1900, time: 0.041, data: 0.001) G_GAN: 9.374 G_L1: 42.366 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 2000, time: 0.040, data: 0.001) G_GAN: 6.446 G_L1: 39.773 D_real: 0.000 D_fake: 0.012 
(epoch: 129, iters: 2100, time: 0.042, data: 0.001) G_GAN: 12.937 G_L1: 35.803 D_real: 0.000 D_fake: 0.000 
(epoch: 129, iters: 2200, time: 0.042, data: 0.001) G_GAN: 8.694 G_L1: 17.617 D_real: 0.005 D_fake: 0.001 
(epoch: 129, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.518 G_L1: 31.075 D_real: 0.000 D_fake: 0.154 
(epoch: 129, iters: 2400, time: 0.040, data: 0.002) G_GAN: 7.555 G_L1: 21.588 D_real: 0.003 D_fake: 0.002 
End of epoch 129 / 200 	 Time Taken: 76 sec
learning rate 0.0001406 -> 0.0001386
(epoch: 130, iters: 100, time: 0.044, data: 0.139) G_GAN: 7.752 G_L1: 42.564 D_real: 0.000 D_fake: 0.004 
(epoch: 130, iters: 200, time: 0.040, data: 0.001) G_GAN: 6.781 G_L1: 37.512 D_real: 0.001 D_fake: 0.005 
(epoch: 130, iters: 300, time: 0.041, data: 0.002) G_GAN: 6.525 G_L1: 30.096 D_real: 0.000 D_fake: 0.007 
(epoch: 130, iters: 400, time: 0.274, data: 0.001) G_GAN: 5.860 G_L1: 30.987 D_real: 0.000 D_fake: 0.013 
saving the latest model (epoch 130, total_iters 310000)
(epoch: 130, iters: 500, time: 0.041, data: 0.002) G_GAN: 13.757 G_L1: 34.058 D_real: 0.006 D_fake: 0.000 
