/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 102, iters: 100, time: 0.041, data: 0.166) G_GAN: 2.105 G_L1: 19.990 D_real: 0.897 D_fake: 0.063 
(epoch: 102, iters: 200, time: 0.040, data: 0.002) G_GAN: 1.873 G_L1: 19.416 D_real: 1.840 D_fake: 0.034 
(epoch: 102, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.386 G_L1: 22.925 D_real: 0.074 D_fake: 0.136 
(epoch: 102, iters: 400, time: 0.230, data: 0.001) G_GAN: 3.046 G_L1: 27.297 D_real: 0.019 D_fake: 0.202 
(epoch: 102, iters: 500, time: 0.044, data: 0.001) G_GAN: 2.482 G_L1: 37.282 D_real: 0.007 D_fake: 0.217 
(epoch: 102, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.305 G_L1: 19.812 D_real: 0.282 D_fake: 0.326 
(epoch: 102, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.024 G_L1: 30.439 D_real: 0.063 D_fake: 0.093 
(epoch: 102, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.150 G_L1: 23.348 D_real: 0.408 D_fake: 0.137 
(epoch: 102, iters: 900, time: 0.044, data: 0.002) G_GAN: 2.634 G_L1: 27.117 D_real: 0.034 D_fake: 0.375 
(epoch: 102, iters: 1000, time: 0.044, data: 0.001) G_GAN: 1.727 G_L1: 21.092 D_real: 0.229 D_fake: 0.431 
(epoch: 102, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.240 G_L1: 18.680 D_real: 0.302 D_fake: 0.110 
(epoch: 102, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.090 G_L1: 22.238 D_real: 0.116 D_fake: 0.071 
(epoch: 102, iters: 1300, time: 0.043, data: 0.002) G_GAN: 4.408 G_L1: 19.904 D_real: 0.273 D_fake: 0.031 
(epoch: 102, iters: 1400, time: 0.042, data: 0.002) G_GAN: 1.817 G_L1: 29.439 D_real: 0.045 D_fake: 1.766 
(epoch: 102, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.291 G_L1: 23.290 D_real: 0.057 D_fake: 0.112 
(epoch: 102, iters: 1600, time: 0.241, data: 0.001) G_GAN: 2.101 G_L1: 34.503 D_real: 0.021 D_fake: 0.266 
(epoch: 102, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.865 G_L1: 26.082 D_real: 2.166 D_fake: 0.075 
(epoch: 102, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.155 G_L1: 25.966 D_real: 0.004 D_fake: 0.555 
(epoch: 102, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.541 G_L1: 27.934 D_real: 0.001 D_fake: 0.417 
(epoch: 102, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.130 G_L1: 19.245 D_real: 0.362 D_fake: 0.340 
(epoch: 102, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.870 G_L1: 19.687 D_real: 0.609 D_fake: 0.202 
(epoch: 102, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.964 G_L1: 34.004 D_real: 0.073 D_fake: 0.392 
(epoch: 102, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.641 G_L1: 26.858 D_real: 0.678 D_fake: 0.095 
(epoch: 102, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.621 G_L1: 20.254 D_real: 0.089 D_fake: 0.243 
End of epoch 102 / 200 	 Time Taken: 82 sec
learning rate 0.0001941 -> 0.0001921
(epoch: 103, iters: 100, time: 0.044, data: 0.152) G_GAN: 1.432 G_L1: 15.127 D_real: 1.586 D_fake: 0.234 
(epoch: 103, iters: 200, time: 0.040, data: 0.001) G_GAN: 1.020 G_L1: 23.984 D_real: 0.746 D_fake: 0.135 
saving the latest model (epoch 103, total_iters 245000)
(epoch: 103, iters: 300, time: 0.047, data: 0.002) G_GAN: 4.653 G_L1: 41.232 D_real: 0.001 D_fake: 0.035 
(epoch: 103, iters: 400, time: 0.236, data: 0.002) G_GAN: 1.403 G_L1: 22.784 D_real: 0.532 D_fake: 0.261 
(epoch: 103, iters: 500, time: 0.044, data: 0.001) G_GAN: 2.326 G_L1: 25.747 D_real: 0.025 D_fake: 0.382 
(epoch: 103, iters: 600, time: 0.047, data: 0.001) G_GAN: 2.688 G_L1: 18.346 D_real: 0.243 D_fake: 0.631 
(epoch: 103, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.541 G_L1: 12.557 D_real: 0.060 D_fake: 1.162 
(epoch: 103, iters: 800, time: 0.042, data: 0.001) G_GAN: 5.538 G_L1: 40.404 D_real: 0.000 D_fake: 0.018 
(epoch: 103, iters: 900, time: 0.038, data: 0.001) G_GAN: 3.110 G_L1: 27.718 D_real: 0.079 D_fake: 0.259 
(epoch: 103, iters: 1000, time: 0.045, data: 0.001) G_GAN: 4.143 G_L1: 31.138 D_real: 0.033 D_fake: 0.063 
(epoch: 103, iters: 1100, time: 0.046, data: 0.001) G_GAN: 2.823 G_L1: 26.221 D_real: 0.113 D_fake: 0.214 
(epoch: 103, iters: 1200, time: 0.231, data: 0.001) G_GAN: 2.850 G_L1: 36.772 D_real: 0.299 D_fake: 0.389 
(epoch: 103, iters: 1300, time: 0.044, data: 0.001) G_GAN: 1.934 G_L1: 39.457 D_real: 0.002 D_fake: 0.597 
(epoch: 103, iters: 1400, time: 0.045, data: 0.001) G_GAN: 2.011 G_L1: 33.237 D_real: 0.003 D_fake: 0.493 
(epoch: 103, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.097 G_L1: 37.865 D_real: 0.000 D_fake: 0.113 
(epoch: 103, iters: 1600, time: 0.044, data: 0.001) G_GAN: 2.691 G_L1: 30.277 D_real: 0.011 D_fake: 0.310 
(epoch: 103, iters: 1700, time: 0.045, data: 0.001) G_GAN: 3.576 G_L1: 25.928 D_real: 0.019 D_fake: 0.087 
(epoch: 103, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.337 G_L1: 27.479 D_real: 0.145 D_fake: 0.041 
(epoch: 103, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.645 G_L1: 20.808 D_real: 0.244 D_fake: 0.141 
(epoch: 103, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.069 G_L1: 21.595 D_real: 0.024 D_fake: 0.404 
(epoch: 103, iters: 2100, time: 0.040, data: 0.001) G_GAN: 2.780 G_L1: 21.517 D_real: 0.369 D_fake: 0.094 
(epoch: 103, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.464 G_L1: 23.077 D_real: 0.014 D_fake: 0.206 
(epoch: 103, iters: 2300, time: 0.045, data: 0.001) G_GAN: 3.137 G_L1: 23.662 D_real: 0.303 D_fake: 0.083 
(epoch: 103, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.306 G_L1: 18.799 D_real: 0.420 D_fake: 0.328 
End of epoch 103 / 200 	 Time Taken: 83 sec
learning rate 0.0001921 -> 0.0001901
(epoch: 104, iters: 100, time: 0.039, data: 0.164) G_GAN: 2.948 G_L1: 19.826 D_real: 0.007 D_fake: 0.148 
(epoch: 104, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.148 G_L1: 28.117 D_real: 0.303 D_fake: 0.023 
(epoch: 104, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.325 G_L1: 24.882 D_real: 0.023 D_fake: 0.697 
(epoch: 104, iters: 400, time: 0.235, data: 0.001) G_GAN: 2.899 G_L1: 28.719 D_real: 0.027 D_fake: 0.245 
(epoch: 104, iters: 500, time: 0.048, data: 0.001) G_GAN: 2.755 G_L1: 24.589 D_real: 0.274 D_fake: 0.209 
(epoch: 104, iters: 600, time: 0.039, data: 0.002) G_GAN: 2.952 G_L1: 22.116 D_real: 0.093 D_fake: 0.249 
(epoch: 104, iters: 700, time: 0.044, data: 0.001) G_GAN: 2.798 G_L1: 31.530 D_real: 0.000 D_fake: 0.250 
(epoch: 104, iters: 800, time: 0.235, data: 0.001) G_GAN: 2.866 G_L1: 25.342 D_real: 0.162 D_fake: 0.195 
(epoch: 104, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.623 G_L1: 26.648 D_real: 0.697 D_fake: 0.068 
(epoch: 104, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.444 G_L1: 33.363 D_real: 0.099 D_fake: 0.955 
(epoch: 104, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.255 G_L1: 30.395 D_real: 0.037 D_fake: 0.533 
(epoch: 104, iters: 1200, time: 0.043, data: 0.002) G_GAN: 2.307 G_L1: 28.084 D_real: 0.491 D_fake: 0.197 
(epoch: 104, iters: 1300, time: 0.044, data: 0.001) G_GAN: 0.953 G_L1: 13.959 D_real: 1.547 D_fake: 0.194 
(epoch: 104, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.637 G_L1: 18.437 D_real: 0.711 D_fake: 0.067 
(epoch: 104, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.449 G_L1: 34.204 D_real: 0.028 D_fake: 0.342 
(epoch: 104, iters: 1600, time: 0.040, data: 0.002) G_GAN: 3.293 G_L1: 36.326 D_real: 0.022 D_fake: 0.274 
(epoch: 104, iters: 1700, time: 0.045, data: 0.001) G_GAN: 2.252 G_L1: 18.053 D_real: 0.433 D_fake: 0.112 
(epoch: 104, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.602 G_L1: 27.159 D_real: 0.035 D_fake: 0.247 
(epoch: 104, iters: 1900, time: 0.044, data: 0.001) G_GAN: 2.414 G_L1: 18.687 D_real: 0.032 D_fake: 0.386 
(epoch: 104, iters: 2000, time: 0.042, data: 0.002) G_GAN: 2.688 G_L1: 17.513 D_real: 0.307 D_fake: 0.390 
(epoch: 104, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.866 G_L1: 17.761 D_real: 0.928 D_fake: 0.018 
(epoch: 104, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.143 G_L1: 21.663 D_real: 0.646 D_fake: 0.043 
(epoch: 104, iters: 2300, time: 0.047, data: 0.001) G_GAN: 2.607 G_L1: 23.918 D_real: 0.474 D_fake: 0.147 
(epoch: 104, iters: 2400, time: 0.046, data: 0.001) G_GAN: 3.250 G_L1: 32.334 D_real: 0.006 D_fake: 2.145 
End of epoch 104 / 200 	 Time Taken: 82 sec
learning rate 0.0001901 -> 0.0001881
(epoch: 105, iters: 100, time: 0.044, data: 0.160) G_GAN: 2.499 G_L1: 25.972 D_real: 0.076 D_fake: 0.283 
(epoch: 105, iters: 200, time: 0.044, data: 0.001) G_GAN: 3.628 G_L1: 18.430 D_real: 0.241 D_fake: 0.060 
(epoch: 105, iters: 300, time: 0.046, data: 0.001) G_GAN: 2.497 G_L1: 23.030 D_real: 0.004 D_fake: 0.657 
(epoch: 105, iters: 400, time: 0.349, data: 0.001) G_GAN: 2.359 G_L1: 26.395 D_real: 0.295 D_fake: 0.242 
saving the latest model (epoch 105, total_iters 250000)
(epoch: 105, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.164 G_L1: 30.405 D_real: 0.010 D_fake: 1.777 
(epoch: 105, iters: 600, time: 0.043, data: 0.001) G_GAN: 3.707 G_L1: 24.675 D_real: 0.033 D_fake: 0.069 
(epoch: 105, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.269 G_L1: 25.823 D_real: 0.138 D_fake: 0.405 
(epoch: 105, iters: 800, time: 0.043, data: 0.002) G_GAN: 2.363 G_L1: 25.411 D_real: 0.008 D_fake: 0.698 
(epoch: 105, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.732 G_L1: 25.375 D_real: 0.066 D_fake: 0.226 
(epoch: 105, iters: 1000, time: 0.045, data: 0.001) G_GAN: 3.056 G_L1: 18.580 D_real: 0.297 D_fake: 0.069 
(epoch: 105, iters: 1100, time: 0.045, data: 0.002) G_GAN: 4.118 G_L1: 27.245 D_real: 0.013 D_fake: 0.076 
(epoch: 105, iters: 1200, time: 0.047, data: 0.001) G_GAN: 1.248 G_L1: 14.717 D_real: 0.898 D_fake: 0.176 
(epoch: 105, iters: 1300, time: 0.045, data: 0.002) G_GAN: 3.231 G_L1: 22.122 D_real: 0.070 D_fake: 0.124 
(epoch: 105, iters: 1400, time: 0.043, data: 0.002) G_GAN: 3.931 G_L1: 25.793 D_real: 0.749 D_fake: 0.032 
(epoch: 105, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.962 G_L1: 20.602 D_real: 1.654 D_fake: 0.013 
(epoch: 105, iters: 1600, time: 0.039, data: 0.001) G_GAN: 2.970 G_L1: 14.901 D_real: 0.063 D_fake: 1.036 
(epoch: 105, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.231 G_L1: 31.330 D_real: 0.517 D_fake: 0.272 
(epoch: 105, iters: 1800, time: 0.042, data: 0.001) G_GAN: 4.390 G_L1: 29.716 D_real: 1.550 D_fake: 0.013 
(epoch: 105, iters: 1900, time: 0.044, data: 0.001) G_GAN: 2.706 G_L1: 28.338 D_real: 0.047 D_fake: 0.417 
(epoch: 105, iters: 2000, time: 0.042, data: 0.002) G_GAN: 2.247 G_L1: 21.662 D_real: 0.331 D_fake: 0.168 
(epoch: 105, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.923 G_L1: 31.399 D_real: 0.023 D_fake: 0.091 
(epoch: 105, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.783 G_L1: 28.267 D_real: 0.070 D_fake: 0.168 
(epoch: 105, iters: 2300, time: 0.039, data: 0.001) G_GAN: 2.307 G_L1: 21.910 D_real: 0.079 D_fake: 0.230 
(epoch: 105, iters: 2400, time: 0.242, data: 0.001) G_GAN: 2.817 G_L1: 15.112 D_real: 0.404 D_fake: 0.109 
saving the model at the end of epoch 105, iters 252000
End of epoch 105 / 200 	 Time Taken: 84 sec
learning rate 0.0001881 -> 0.0001861
(epoch: 106, iters: 100, time: 0.042, data: 0.149) G_GAN: 2.663 G_L1: 26.584 D_real: 0.141 D_fake: 0.172 
(epoch: 106, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.029 G_L1: 22.114 D_real: 0.351 D_fake: 0.234 
(epoch: 106, iters: 300, time: 0.043, data: 0.001) G_GAN: 4.681 G_L1: 31.778 D_real: 0.062 D_fake: 0.019 
(epoch: 106, iters: 400, time: 0.237, data: 0.001) G_GAN: 3.494 G_L1: 32.529 D_real: 0.004 D_fake: 0.081 
(epoch: 106, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.564 G_L1: 27.694 D_real: 0.048 D_fake: 0.138 
(epoch: 106, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.916 G_L1: 25.672 D_real: 0.240 D_fake: 0.173 
(epoch: 106, iters: 700, time: 0.045, data: 0.002) G_GAN: 2.027 G_L1: 29.566 D_real: 0.880 D_fake: 0.120 
(epoch: 106, iters: 800, time: 0.043, data: 0.002) G_GAN: 2.472 G_L1: 36.397 D_real: 0.137 D_fake: 0.414 
(epoch: 106, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.830 G_L1: 21.254 D_real: 0.708 D_fake: 0.102 
(epoch: 106, iters: 1000, time: 0.044, data: 0.001) G_GAN: 4.279 G_L1: 32.933 D_real: 0.035 D_fake: 0.073 
(epoch: 106, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.894 G_L1: 22.764 D_real: 0.118 D_fake: 0.239 
(epoch: 106, iters: 1200, time: 0.044, data: 0.001) G_GAN: 4.179 G_L1: 31.480 D_real: 0.000 D_fake: 0.042 
(epoch: 106, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.573 G_L1: 25.202 D_real: 0.305 D_fake: 0.168 
(epoch: 106, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.864 G_L1: 31.041 D_real: 0.161 D_fake: 0.131 
(epoch: 106, iters: 1500, time: 0.044, data: 0.001) G_GAN: 2.163 G_L1: 31.075 D_real: 0.175 D_fake: 0.372 
(epoch: 106, iters: 1600, time: 0.044, data: 0.002) G_GAN: 2.120 G_L1: 18.350 D_real: 0.003 D_fake: 1.004 
(epoch: 106, iters: 1700, time: 0.041, data: 0.001) G_GAN: 1.715 G_L1: 21.527 D_real: 0.931 D_fake: 0.171 
(epoch: 106, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.827 G_L1: 19.323 D_real: 0.027 D_fake: 0.237 
(epoch: 106, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.771 G_L1: 26.822 D_real: 0.300 D_fake: 0.047 
(epoch: 106, iters: 2000, time: 0.239, data: 0.001) G_GAN: 2.576 G_L1: 26.767 D_real: 0.117 D_fake: 0.496 
(epoch: 106, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.913 G_L1: 18.602 D_real: 0.014 D_fake: 0.380 
(epoch: 106, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.711 G_L1: 14.148 D_real: 0.044 D_fake: 0.460 
(epoch: 106, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.007 G_L1: 27.422 D_real: 0.800 D_fake: 0.008 
(epoch: 106, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.714 G_L1: 26.163 D_real: 0.059 D_fake: 0.045 
End of epoch 106 / 200 	 Time Taken: 82 sec
learning rate 0.0001861 -> 0.0001842
(epoch: 107, iters: 100, time: 0.046, data: 0.148) G_GAN: 2.780 G_L1: 31.434 D_real: 0.022 D_fake: 0.188 
(epoch: 107, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.292 G_L1: 23.964 D_real: 0.176 D_fake: 0.076 
(epoch: 107, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.658 G_L1: 12.966 D_real: 0.761 D_fake: 0.164 
(epoch: 107, iters: 400, time: 0.238, data: 0.001) G_GAN: 2.961 G_L1: 16.957 D_real: 0.067 D_fake: 0.171 
(epoch: 107, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.183 G_L1: 18.117 D_real: 0.005 D_fake: 0.675 
(epoch: 107, iters: 600, time: 0.043, data: 0.002) G_GAN: 2.574 G_L1: 29.237 D_real: 0.074 D_fake: 0.349 
saving the latest model (epoch 107, total_iters 255000)
(epoch: 107, iters: 700, time: 0.043, data: 0.002) G_GAN: 2.814 G_L1: 19.217 D_real: 0.201 D_fake: 0.269 
(epoch: 107, iters: 800, time: 0.043, data: 0.002) G_GAN: 2.236 G_L1: 22.679 D_real: 0.350 D_fake: 0.320 
(epoch: 107, iters: 900, time: 0.043, data: 0.002) G_GAN: 2.396 G_L1: 27.978 D_real: 0.103 D_fake: 0.282 
(epoch: 107, iters: 1000, time: 0.047, data: 0.001) G_GAN: 2.599 G_L1: 20.879 D_real: 0.843 D_fake: 0.061 
(epoch: 107, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.489 G_L1: 41.739 D_real: 0.001 D_fake: 0.124 
(epoch: 107, iters: 1200, time: 0.044, data: 0.002) G_GAN: 3.216 G_L1: 19.762 D_real: 0.011 D_fake: 1.571 
(epoch: 107, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.942 G_L1: 25.818 D_real: 0.107 D_fake: 0.235 
(epoch: 107, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.694 G_L1: 25.893 D_real: 0.138 D_fake: 0.075 
(epoch: 107, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.441 G_L1: 17.641 D_real: 0.876 D_fake: 0.256 
(epoch: 107, iters: 1600, time: 0.238, data: 0.001) G_GAN: 1.869 G_L1: 19.599 D_real: 0.713 D_fake: 0.202 
(epoch: 107, iters: 1700, time: 0.046, data: 0.001) G_GAN: 3.104 G_L1: 32.901 D_real: 1.190 D_fake: 0.100 
(epoch: 107, iters: 1800, time: 0.042, data: 0.002) G_GAN: 3.008 G_L1: 27.497 D_real: 0.003 D_fake: 0.396 
(epoch: 107, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.837 G_L1: 28.169 D_real: 0.004 D_fake: 0.366 
(epoch: 107, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.689 G_L1: 26.924 D_real: 0.031 D_fake: 0.063 
(epoch: 107, iters: 2100, time: 0.045, data: 0.001) G_GAN: 2.207 G_L1: 19.554 D_real: 0.199 D_fake: 0.434 
(epoch: 107, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.470 G_L1: 37.580 D_real: 0.000 D_fake: 0.221 
(epoch: 107, iters: 2300, time: 0.046, data: 0.001) G_GAN: 2.955 G_L1: 19.848 D_real: 0.284 D_fake: 0.114 
(epoch: 107, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.755 G_L1: 23.621 D_real: 0.212 D_fake: 0.128 
End of epoch 107 / 200 	 Time Taken: 83 sec
learning rate 0.0001842 -> 0.0001822
(epoch: 108, iters: 100, time: 0.042, data: 0.153) G_GAN: 1.878 G_L1: 24.743 D_real: 0.092 D_fake: 0.391 
(epoch: 108, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.519 G_L1: 16.394 D_real: 0.064 D_fake: 0.588 
(epoch: 108, iters: 300, time: 0.044, data: 0.001) G_GAN: 5.050 G_L1: 28.886 D_real: 0.000 D_fake: 0.014 
(epoch: 108, iters: 400, time: 0.243, data: 0.001) G_GAN: 1.952 G_L1: 26.311 D_real: 0.279 D_fake: 0.427 
(epoch: 108, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.995 G_L1: 23.418 D_real: 0.039 D_fake: 0.015 
(epoch: 108, iters: 600, time: 0.045, data: 0.002) G_GAN: 2.830 G_L1: 35.310 D_real: 0.684 D_fake: 0.057 
(epoch: 108, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.645 G_L1: 20.002 D_real: 0.214 D_fake: 0.135 
(epoch: 108, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.062 G_L1: 28.402 D_real: 0.486 D_fake: 0.273 
(epoch: 108, iters: 900, time: 0.047, data: 0.001) G_GAN: 2.981 G_L1: 21.602 D_real: 0.132 D_fake: 0.142 
(epoch: 108, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.020 G_L1: 22.985 D_real: 0.051 D_fake: 0.236 
(epoch: 108, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.330 G_L1: 16.302 D_real: 0.014 D_fake: 0.178 
(epoch: 108, iters: 1200, time: 0.334, data: 0.001) G_GAN: 2.668 G_L1: 29.227 D_real: 0.008 D_fake: 0.599 
(epoch: 108, iters: 1300, time: 0.046, data: 0.001) G_GAN: 2.633 G_L1: 31.145 D_real: 0.000 D_fake: 0.189 
(epoch: 108, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.921 G_L1: 32.280 D_real: 0.003 D_fake: 0.039 
(epoch: 108, iters: 1500, time: 0.046, data: 0.001) G_GAN: 4.483 G_L1: 33.715 D_real: 0.202 D_fake: 0.031 
(epoch: 108, iters: 1600, time: 0.042, data: 0.002) G_GAN: 3.247 G_L1: 29.588 D_real: 0.732 D_fake: 0.030 
(epoch: 108, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.400 G_L1: 20.425 D_real: 0.116 D_fake: 0.267 
(epoch: 108, iters: 1800, time: 0.046, data: 0.002) G_GAN: 1.567 G_L1: 16.296 D_real: 1.784 D_fake: 0.024 
(epoch: 108, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.709 G_L1: 26.706 D_real: 0.081 D_fake: 0.054 
(epoch: 108, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.374 G_L1: 24.210 D_real: 0.000 D_fake: 0.103 
(epoch: 108, iters: 2100, time: 0.046, data: 0.001) G_GAN: 4.755 G_L1: 24.156 D_real: 0.200 D_fake: 0.017 
(epoch: 108, iters: 2200, time: 0.045, data: 0.001) G_GAN: 3.465 G_L1: 19.218 D_real: 0.594 D_fake: 0.049 
(epoch: 108, iters: 2300, time: 0.043, data: 0.002) G_GAN: 3.215 G_L1: 16.330 D_real: 0.005 D_fake: 0.289 
(epoch: 108, iters: 2400, time: 0.046, data: 0.001) G_GAN: 3.896 G_L1: 30.444 D_real: 0.426 D_fake: 0.026 
End of epoch 108 / 200 	 Time Taken: 82 sec
learning rate 0.0001822 -> 0.0001802
(epoch: 109, iters: 100, time: 0.041, data: 0.153) G_GAN: 3.657 G_L1: 28.784 D_real: 0.257 D_fake: 0.057 
(epoch: 109, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.765 G_L1: 20.530 D_real: 0.205 D_fake: 0.036 
(epoch: 109, iters: 300, time: 0.038, data: 0.002) G_GAN: 2.936 G_L1: 32.032 D_real: 0.004 D_fake: 0.209 
(epoch: 109, iters: 400, time: 0.252, data: 0.001) G_GAN: 2.923 G_L1: 21.665 D_real: 0.100 D_fake: 0.226 
(epoch: 109, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.647 G_L1: 15.630 D_real: 0.589 D_fake: 0.516 
(epoch: 109, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.442 G_L1: 19.314 D_real: 0.073 D_fake: 0.318 
(epoch: 109, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.488 G_L1: 35.726 D_real: 0.002 D_fake: 0.080 
(epoch: 109, iters: 800, time: 0.245, data: 0.002) G_GAN: 3.192 G_L1: 22.749 D_real: 0.158 D_fake: 0.098 
saving the latest model (epoch 109, total_iters 260000)
(epoch: 109, iters: 900, time: 0.045, data: 0.002) G_GAN: 3.423 G_L1: 29.150 D_real: 0.017 D_fake: 0.509 
(epoch: 109, iters: 1000, time: 0.043, data: 0.002) G_GAN: 3.013 G_L1: 28.610 D_real: 0.013 D_fake: 0.133 
(epoch: 109, iters: 1100, time: 0.045, data: 0.001) G_GAN: 2.612 G_L1: 33.303 D_real: 0.000 D_fake: 0.692 
(epoch: 109, iters: 1200, time: 0.047, data: 0.001) G_GAN: 3.137 G_L1: 28.426 D_real: 0.019 D_fake: 0.090 
(epoch: 109, iters: 1300, time: 0.044, data: 0.002) G_GAN: 4.675 G_L1: 30.160 D_real: 0.169 D_fake: 0.035 
(epoch: 109, iters: 1400, time: 0.043, data: 0.002) G_GAN: 2.095 G_L1: 35.552 D_real: 0.011 D_fake: 2.358 
(epoch: 109, iters: 1500, time: 0.046, data: 0.001) G_GAN: 3.147 G_L1: 23.751 D_real: 0.065 D_fake: 0.176 
(epoch: 109, iters: 1600, time: 0.043, data: 0.001) G_GAN: 5.172 G_L1: 27.314 D_real: 0.017 D_fake: 0.028 
(epoch: 109, iters: 1700, time: 0.046, data: 0.001) G_GAN: 2.703 G_L1: 22.395 D_real: 0.124 D_fake: 0.421 
(epoch: 109, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.888 G_L1: 20.684 D_real: 0.290 D_fake: 0.094 
(epoch: 109, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.790 G_L1: 31.217 D_real: 0.026 D_fake: 0.077 
(epoch: 109, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.867 G_L1: 28.556 D_real: 0.004 D_fake: 0.188 
(epoch: 109, iters: 2100, time: 0.043, data: 0.002) G_GAN: 3.552 G_L1: 28.422 D_real: 0.784 D_fake: 0.033 
(epoch: 109, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.477 G_L1: 20.924 D_real: 0.215 D_fake: 0.066 
(epoch: 109, iters: 2300, time: 0.041, data: 0.002) G_GAN: 2.238 G_L1: 27.609 D_real: 0.056 D_fake: 1.380 
(epoch: 109, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.920 G_L1: 24.459 D_real: 0.007 D_fake: 0.252 
