/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 115, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.481 G_L1: 20.619 D_real: 0.408 D_fake: 0.487 
(epoch: 115, iters: 1200, time: 0.044, data: 0.001) G_GAN: 5.757 G_L1: 23.364 D_real: 0.166 D_fake: 0.007 
(epoch: 115, iters: 1300, time: 0.041, data: 0.002) G_GAN: 6.161 G_L1: 36.576 D_real: 0.041 D_fake: 0.006 
(epoch: 115, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.637 G_L1: 15.343 D_real: 1.422 D_fake: 0.031 
saving the latest model (epoch 115, total_iters 275000)
(epoch: 115, iters: 1500, time: 0.041, data: 0.002) G_GAN: 3.713 G_L1: 15.743 D_real: 0.140 D_fake: 0.049 
(epoch: 115, iters: 1600, time: 0.044, data: 0.001) G_GAN: 4.468 G_L1: 24.909 D_real: 0.005 D_fake: 0.205 
(epoch: 115, iters: 1700, time: 0.045, data: 0.001) G_GAN: 2.496 G_L1: 22.830 D_real: 0.683 D_fake: 0.025 
(epoch: 115, iters: 1800, time: 0.041, data: 0.002) G_GAN: 1.645 G_L1: 13.560 D_real: 1.319 D_fake: 0.555 
(epoch: 115, iters: 1900, time: 0.044, data: 0.001) G_GAN: 6.302 G_L1: 36.593 D_real: 0.000 D_fake: 0.023 
(epoch: 115, iters: 2000, time: 0.046, data: 0.001) G_GAN: 4.180 G_L1: 23.447 D_real: 0.421 D_fake: 0.023 
(epoch: 115, iters: 2100, time: 0.043, data: 0.001) G_GAN: 6.061 G_L1: 27.218 D_real: 0.175 D_fake: 0.004 
(epoch: 115, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.653 G_L1: 21.679 D_real: 0.030 D_fake: 0.128 
(epoch: 115, iters: 2300, time: 0.042, data: 0.001) G_GAN: 6.566 G_L1: 34.237 D_real: 0.010 D_fake: 0.008 
(epoch: 115, iters: 2400, time: 0.247, data: 0.001) G_GAN: 2.834 G_L1: 20.925 D_real: 0.368 D_fake: 0.092 
saving the model at the end of epoch 115, iters 276000
End of epoch 115 / 200 	 Time Taken: 83 sec
learning rate 0.0001683 -> 0.0001663
(epoch: 116, iters: 100, time: 0.044, data: 0.150) G_GAN: 3.374 G_L1: 32.894 D_real: 0.055 D_fake: 0.170 
(epoch: 116, iters: 200, time: 0.041, data: 0.002) G_GAN: 6.644 G_L1: 27.974 D_real: 0.110 D_fake: 0.004 
(epoch: 116, iters: 300, time: 0.043, data: 0.001) G_GAN: 5.666 G_L1: 31.791 D_real: 0.029 D_fake: 0.020 
(epoch: 116, iters: 400, time: 0.251, data: 0.001) G_GAN: 5.079 G_L1: 18.092 D_real: 0.028 D_fake: 0.022 
(epoch: 116, iters: 500, time: 0.038, data: 0.001) G_GAN: 4.411 G_L1: 21.265 D_real: 0.056 D_fake: 0.091 
(epoch: 116, iters: 600, time: 0.042, data: 0.002) G_GAN: 4.871 G_L1: 24.010 D_real: 0.013 D_fake: 0.038 
(epoch: 116, iters: 700, time: 0.047, data: 0.001) G_GAN: 8.073 G_L1: 28.570 D_real: 0.221 D_fake: 0.001 
(epoch: 116, iters: 800, time: 0.041, data: 0.002) G_GAN: 3.628 G_L1: 30.617 D_real: 0.000 D_fake: 0.257 
(epoch: 116, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.523 G_L1: 28.895 D_real: 0.007 D_fake: 0.053 
(epoch: 116, iters: 1000, time: 0.037, data: 0.001) G_GAN: 5.490 G_L1: 32.428 D_real: 0.099 D_fake: 0.008 
(epoch: 116, iters: 1100, time: 0.046, data: 0.001) G_GAN: 4.643 G_L1: 23.847 D_real: 0.176 D_fake: 0.019 
(epoch: 116, iters: 1200, time: 0.042, data: 0.002) G_GAN: 5.609 G_L1: 36.628 D_real: 0.198 D_fake: 0.007 
(epoch: 116, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.947 G_L1: 51.200 D_real: 0.000 D_fake: 0.030 
(epoch: 116, iters: 1400, time: 0.041, data: 0.001) G_GAN: 5.221 G_L1: 41.092 D_real: 0.005 D_fake: 0.013 
(epoch: 116, iters: 1500, time: 0.040, data: 0.001) G_GAN: 6.732 G_L1: 36.307 D_real: 0.097 D_fake: 0.004 
(epoch: 116, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.691 G_L1: 33.273 D_real: 0.012 D_fake: 0.034 
(epoch: 116, iters: 1700, time: 0.047, data: 0.002) G_GAN: 4.348 G_L1: 20.278 D_real: 0.016 D_fake: 0.059 
(epoch: 116, iters: 1800, time: 0.044, data: 0.002) G_GAN: 3.850 G_L1: 23.140 D_real: 0.017 D_fake: 0.199 
(epoch: 116, iters: 1900, time: 0.044, data: 0.001) G_GAN: 6.680 G_L1: 27.572 D_real: 0.061 D_fake: 0.003 
(epoch: 116, iters: 2000, time: 0.258, data: 0.002) G_GAN: 6.590 G_L1: 32.109 D_real: 0.007 D_fake: 0.011 
(epoch: 116, iters: 2100, time: 0.048, data: 0.001) G_GAN: 5.428 G_L1: 31.663 D_real: 0.172 D_fake: 0.013 
(epoch: 116, iters: 2200, time: 0.042, data: 0.002) G_GAN: 5.726 G_L1: 38.891 D_real: 0.000 D_fake: 0.030 
(epoch: 116, iters: 2300, time: 0.044, data: 0.001) G_GAN: 8.747 G_L1: 32.805 D_real: 0.039 D_fake: 0.001 
(epoch: 116, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.440 G_L1: 20.536 D_real: 0.012 D_fake: 0.051 
End of epoch 116 / 200 	 Time Taken: 82 sec
learning rate 0.0001663 -> 0.0001644
(epoch: 117, iters: 100, time: 0.038, data: 0.159) G_GAN: 2.714 G_L1: 22.750 D_real: 0.485 D_fake: 0.071 
(epoch: 117, iters: 200, time: 0.044, data: 0.001) G_GAN: 4.049 G_L1: 30.585 D_real: 0.008 D_fake: 0.161 
(epoch: 117, iters: 300, time: 0.045, data: 0.001) G_GAN: 4.662 G_L1: 26.634 D_real: 0.153 D_fake: 0.019 
(epoch: 117, iters: 400, time: 0.246, data: 0.001) G_GAN: 4.389 G_L1: 36.459 D_real: 0.296 D_fake: 0.038 
(epoch: 117, iters: 500, time: 0.040, data: 0.001) G_GAN: 7.633 G_L1: 34.734 D_real: 0.340 D_fake: 0.002 
(epoch: 117, iters: 600, time: 0.044, data: 0.001) G_GAN: 6.318 G_L1: 41.675 D_real: 0.003 D_fake: 0.007 
(epoch: 117, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.883 G_L1: 29.026 D_real: 0.007 D_fake: 0.089 
(epoch: 117, iters: 800, time: 0.046, data: 0.001) G_GAN: 3.589 G_L1: 23.783 D_real: 0.093 D_fake: 0.101 
(epoch: 117, iters: 900, time: 0.041, data: 0.002) G_GAN: 4.410 G_L1: 33.448 D_real: 0.004 D_fake: 0.056 
(epoch: 117, iters: 1000, time: 0.048, data: 0.001) G_GAN: 4.778 G_L1: 23.943 D_real: 0.038 D_fake: 0.025 
(epoch: 117, iters: 1100, time: 0.045, data: 0.001) G_GAN: 6.474 G_L1: 29.831 D_real: 0.308 D_fake: 0.004 
(epoch: 117, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.170 G_L1: 25.589 D_real: 0.123 D_fake: 0.660 
(epoch: 117, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.561 G_L1: 40.083 D_real: 0.087 D_fake: 0.311 
(epoch: 117, iters: 1400, time: 0.044, data: 0.001) G_GAN: 4.416 G_L1: 35.645 D_real: 0.037 D_fake: 0.047 
(epoch: 117, iters: 1500, time: 0.043, data: 0.001) G_GAN: 5.324 G_L1: 20.442 D_real: 0.008 D_fake: 0.037 
(epoch: 117, iters: 1600, time: 0.246, data: 0.001) G_GAN: 6.969 G_L1: 36.379 D_real: 0.074 D_fake: 0.004 
saving the latest model (epoch 117, total_iters 280000)
(epoch: 117, iters: 1700, time: 0.039, data: 0.001) G_GAN: 4.243 G_L1: 24.155 D_real: 0.045 D_fake: 0.040 
(epoch: 117, iters: 1800, time: 0.042, data: 0.001) G_GAN: 6.766 G_L1: 18.821 D_real: 0.035 D_fake: 0.008 
(epoch: 117, iters: 1900, time: 0.039, data: 0.002) G_GAN: 3.947 G_L1: 36.882 D_real: 0.016 D_fake: 0.120 
(epoch: 117, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.103 G_L1: 30.320 D_real: 1.256 D_fake: 0.008 
(epoch: 117, iters: 2100, time: 0.043, data: 0.002) G_GAN: 5.018 G_L1: 34.540 D_real: 0.621 D_fake: 0.008 
(epoch: 117, iters: 2200, time: 0.037, data: 0.001) G_GAN: 3.313 G_L1: 20.742 D_real: 0.127 D_fake: 0.257 
(epoch: 117, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.817 G_L1: 35.602 D_real: 0.063 D_fake: 0.077 
(epoch: 117, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.584 G_L1: 20.415 D_real: 0.080 D_fake: 0.008 
End of epoch 117 / 200 	 Time Taken: 82 sec
learning rate 0.0001644 -> 0.0001624
(epoch: 118, iters: 100, time: 0.041, data: 0.158) G_GAN: 5.362 G_L1: 35.265 D_real: 0.009 D_fake: 0.022 
(epoch: 118, iters: 200, time: 0.046, data: 0.001) G_GAN: 3.506 G_L1: 16.105 D_real: 0.063 D_fake: 0.266 
(epoch: 118, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.395 G_L1: 35.474 D_real: 0.079 D_fake: 0.030 
(epoch: 118, iters: 400, time: 0.254, data: 0.002) G_GAN: 7.360 G_L1: 25.044 D_real: 0.011 D_fake: 0.004 
(epoch: 118, iters: 500, time: 0.043, data: 0.001) G_GAN: 5.910 G_L1: 27.145 D_real: 0.007 D_fake: 0.015 
(epoch: 118, iters: 600, time: 0.040, data: 0.001) G_GAN: 3.612 G_L1: 28.114 D_real: 0.489 D_fake: 0.025 
(epoch: 118, iters: 700, time: 0.042, data: 0.001) G_GAN: 6.681 G_L1: 28.003 D_real: 0.008 D_fake: 0.006 
(epoch: 118, iters: 800, time: 0.039, data: 0.001) G_GAN: 3.568 G_L1: 23.665 D_real: 0.106 D_fake: 0.094 
(epoch: 118, iters: 900, time: 0.043, data: 0.002) G_GAN: 3.538 G_L1: 39.860 D_real: 0.005 D_fake: 0.106 
(epoch: 118, iters: 1000, time: 0.042, data: 0.001) G_GAN: 7.309 G_L1: 27.320 D_real: 0.150 D_fake: 0.003 
(epoch: 118, iters: 1100, time: 0.045, data: 0.002) G_GAN: 4.298 G_L1: 38.660 D_real: 0.133 D_fake: 0.064 
(epoch: 118, iters: 1200, time: 0.348, data: 0.001) G_GAN: 4.440 G_L1: 27.086 D_real: 0.010 D_fake: 0.150 
(epoch: 118, iters: 1300, time: 0.043, data: 0.001) G_GAN: 7.772 G_L1: 33.775 D_real: 0.007 D_fake: 0.006 
(epoch: 118, iters: 1400, time: 0.040, data: 0.001) G_GAN: 3.399 G_L1: 22.768 D_real: 0.140 D_fake: 0.142 
(epoch: 118, iters: 1500, time: 0.040, data: 0.001) G_GAN: 4.207 G_L1: 30.784 D_real: 0.001 D_fake: 0.089 
(epoch: 118, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.392 G_L1: 25.452 D_real: 0.947 D_fake: 0.008 
(epoch: 118, iters: 1700, time: 0.042, data: 0.001) G_GAN: 6.102 G_L1: 32.545 D_real: 0.011 D_fake: 0.020 
(epoch: 118, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.178 G_L1: 26.912 D_real: 0.105 D_fake: 0.365 
(epoch: 118, iters: 1900, time: 0.042, data: 0.001) G_GAN: 4.025 G_L1: 27.581 D_real: 0.028 D_fake: 0.108 
(epoch: 118, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.794 G_L1: 16.513 D_real: 0.070 D_fake: 0.090 
(epoch: 118, iters: 2100, time: 0.044, data: 0.002) G_GAN: 5.555 G_L1: 29.229 D_real: 0.004 D_fake: 0.012 
(epoch: 118, iters: 2200, time: 0.039, data: 0.001) G_GAN: 4.137 G_L1: 20.368 D_real: 0.022 D_fake: 0.192 
(epoch: 118, iters: 2300, time: 0.043, data: 0.002) G_GAN: 4.486 G_L1: 22.394 D_real: 0.007 D_fake: 0.058 
(epoch: 118, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.589 G_L1: 25.726 D_real: 0.003 D_fake: 0.303 
End of epoch 118 / 200 	 Time Taken: 82 sec
learning rate 0.0001624 -> 0.0001604
(epoch: 119, iters: 100, time: 0.047, data: 0.150) G_GAN: 3.707 G_L1: 27.417 D_real: 0.007 D_fake: 0.400 
(epoch: 119, iters: 200, time: 0.041, data: 0.002) G_GAN: 4.459 G_L1: 26.953 D_real: 0.017 D_fake: 0.051 
(epoch: 119, iters: 300, time: 0.036, data: 0.001) G_GAN: 5.412 G_L1: 30.686 D_real: 0.229 D_fake: 0.020 
(epoch: 119, iters: 400, time: 0.247, data: 0.001) G_GAN: 5.437 G_L1: 38.211 D_real: 0.631 D_fake: 0.006 
(epoch: 119, iters: 500, time: 0.042, data: 0.001) G_GAN: 5.672 G_L1: 38.670 D_real: 0.012 D_fake: 0.034 
(epoch: 119, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.446 G_L1: 21.360 D_real: 0.469 D_fake: 0.058 
(epoch: 119, iters: 700, time: 0.044, data: 0.002) G_GAN: 3.134 G_L1: 27.486 D_real: 0.119 D_fake: 0.198 
(epoch: 119, iters: 800, time: 0.256, data: 0.001) G_GAN: 5.787 G_L1: 27.409 D_real: 0.122 D_fake: 0.015 
(epoch: 119, iters: 900, time: 0.045, data: 0.001) G_GAN: 3.730 G_L1: 30.018 D_real: 0.033 D_fake: 0.381 
(epoch: 119, iters: 1000, time: 0.043, data: 0.002) G_GAN: 2.734 G_L1: 19.873 D_real: 0.181 D_fake: 0.132 
(epoch: 119, iters: 1100, time: 0.046, data: 0.001) G_GAN: 3.490 G_L1: 33.940 D_real: 0.000 D_fake: 0.205 
(epoch: 119, iters: 1200, time: 0.046, data: 0.001) G_GAN: 7.906 G_L1: 26.181 D_real: 0.000 D_fake: 0.002 
(epoch: 119, iters: 1300, time: 0.044, data: 0.002) G_GAN: 2.984 G_L1: 32.429 D_real: 0.036 D_fake: 0.181 
(epoch: 119, iters: 1400, time: 0.043, data: 0.002) G_GAN: 3.539 G_L1: 19.351 D_real: 0.025 D_fake: 0.272 
(epoch: 119, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.151 G_L1: 23.740 D_real: 1.399 D_fake: 0.323 
(epoch: 119, iters: 1600, time: 0.042, data: 0.001) G_GAN: 6.012 G_L1: 28.044 D_real: 0.141 D_fake: 0.006 
(epoch: 119, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.960 G_L1: 28.292 D_real: 0.001 D_fake: 0.278 
(epoch: 119, iters: 1800, time: 0.042, data: 0.002) G_GAN: 5.650 G_L1: 38.532 D_real: 0.000 D_fake: 0.046 
saving the latest model (epoch 119, total_iters 285000)
(epoch: 119, iters: 1900, time: 0.044, data: 0.002) G_GAN: 5.970 G_L1: 41.313 D_real: 0.001 D_fake: 0.010 
(epoch: 119, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.004 G_L1: 35.082 D_real: 0.001 D_fake: 0.296 
(epoch: 119, iters: 2100, time: 0.044, data: 0.002) G_GAN: 5.297 G_L1: 25.637 D_real: 0.044 D_fake: 0.015 
(epoch: 119, iters: 2200, time: 0.043, data: 0.001) G_GAN: 4.493 G_L1: 29.240 D_real: 0.148 D_fake: 0.026 
(epoch: 119, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.597 G_L1: 29.207 D_real: 0.013 D_fake: 0.104 
(epoch: 119, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.810 G_L1: 27.911 D_real: 0.004 D_fake: 0.132 
End of epoch 119 / 200 	 Time Taken: 82 sec
learning rate 0.0001604 -> 0.0001584
(epoch: 120, iters: 100, time: 0.042, data: 0.152) G_GAN: 3.655 G_L1: 27.313 D_real: 0.031 D_fake: 0.161 
(epoch: 120, iters: 200, time: 0.044, data: 0.002) G_GAN: 7.346 G_L1: 28.852 D_real: 0.133 D_fake: 0.004 
(epoch: 120, iters: 300, time: 0.040, data: 0.001) G_GAN: 5.527 G_L1: 20.933 D_real: 0.008 D_fake: 0.019 
(epoch: 120, iters: 400, time: 0.263, data: 0.002) G_GAN: 4.978 G_L1: 34.485 D_real: 0.052 D_fake: 0.023 
(epoch: 120, iters: 500, time: 0.036, data: 0.002) G_GAN: 2.398 G_L1: 15.304 D_real: 0.444 D_fake: 0.571 
(epoch: 120, iters: 600, time: 0.037, data: 0.002) G_GAN: 4.862 G_L1: 32.083 D_real: 0.001 D_fake: 0.022 
(epoch: 120, iters: 700, time: 0.039, data: 0.001) G_GAN: 7.247 G_L1: 42.062 D_real: 0.004 D_fake: 0.004 
(epoch: 120, iters: 800, time: 0.042, data: 0.001) G_GAN: 4.564 G_L1: 30.561 D_real: 0.266 D_fake: 0.020 
(epoch: 120, iters: 900, time: 0.043, data: 0.001) G_GAN: 4.184 G_L1: 41.374 D_real: 0.000 D_fake: 0.130 
(epoch: 120, iters: 1000, time: 0.043, data: 0.001) G_GAN: 3.971 G_L1: 26.416 D_real: 0.001 D_fake: 0.123 
(epoch: 120, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.014 G_L1: 15.911 D_real: 0.073 D_fake: 0.807 
(epoch: 120, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.016 G_L1: 34.232 D_real: 0.167 D_fake: 0.231 
(epoch: 120, iters: 1300, time: 0.044, data: 0.002) G_GAN: 3.766 G_L1: 24.141 D_real: 0.019 D_fake: 0.380 
(epoch: 120, iters: 1400, time: 0.044, data: 0.001) G_GAN: 3.945 G_L1: 21.298 D_real: 0.046 D_fake: 0.070 
(epoch: 120, iters: 1500, time: 0.045, data: 0.001) G_GAN: 4.927 G_L1: 29.852 D_real: 0.157 D_fake: 0.031 
(epoch: 120, iters: 1600, time: 0.043, data: 0.002) G_GAN: 4.359 G_L1: 24.295 D_real: 0.052 D_fake: 0.091 
(epoch: 120, iters: 1700, time: 0.042, data: 0.001) G_GAN: 5.520 G_L1: 22.193 D_real: 0.087 D_fake: 0.025 
(epoch: 120, iters: 1800, time: 0.046, data: 0.001) G_GAN: 5.296 G_L1: 35.463 D_real: 0.016 D_fake: 0.032 
(epoch: 120, iters: 1900, time: 0.040, data: 0.002) G_GAN: 9.618 G_L1: 51.613 D_real: 0.000 D_fake: 0.001 
(epoch: 120, iters: 2000, time: 0.044, data: 0.001) G_GAN: 6.370 G_L1: 22.726 D_real: 0.453 D_fake: 0.002 
(epoch: 120, iters: 2100, time: 0.044, data: 0.002) G_GAN: 5.608 G_L1: 24.680 D_real: 0.094 D_fake: 0.018 
(epoch: 120, iters: 2200, time: 0.040, data: 0.001) G_GAN: 6.363 G_L1: 32.490 D_real: 0.002 D_fake: 0.008 
(epoch: 120, iters: 2300, time: 0.044, data: 0.001) G_GAN: 5.138 G_L1: 18.016 D_real: 0.021 D_fake: 0.022 
(epoch: 120, iters: 2400, time: 0.254, data: 0.001) G_GAN: 3.566 G_L1: 27.249 D_real: 0.095 D_fake: 0.264 
saving the model at the end of epoch 120, iters 288000
End of epoch 120 / 200 	 Time Taken: 83 sec
learning rate 0.0001584 -> 0.0001564
(epoch: 121, iters: 100, time: 0.044, data: 0.152) G_GAN: 4.676 G_L1: 16.259 D_real: 0.434 D_fake: 0.010 
(epoch: 121, iters: 200, time: 0.045, data: 0.001) G_GAN: 7.103 G_L1: 24.590 D_real: 0.091 D_fake: 0.004 
(epoch: 121, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.990 G_L1: 25.810 D_real: 0.032 D_fake: 0.074 
(epoch: 121, iters: 400, time: 0.270, data: 0.001) G_GAN: 4.177 G_L1: 33.664 D_real: 0.000 D_fake: 0.056 
(epoch: 121, iters: 500, time: 0.043, data: 0.001) G_GAN: 5.634 G_L1: 27.731 D_real: 0.000 D_fake: 0.011 
(epoch: 121, iters: 600, time: 0.043, data: 0.001) G_GAN: 4.286 G_L1: 20.137 D_real: 0.031 D_fake: 0.614 
(epoch: 121, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.850 G_L1: 28.267 D_real: 0.002 D_fake: 0.588 
(epoch: 121, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.701 G_L1: 23.084 D_real: 0.015 D_fake: 0.112 
(epoch: 121, iters: 900, time: 0.042, data: 0.002) G_GAN: 3.814 G_L1: 27.837 D_real: 0.056 D_fake: 0.086 
(epoch: 121, iters: 1000, time: 0.043, data: 0.001) G_GAN: 3.625 G_L1: 27.737 D_real: 0.096 D_fake: 0.054 
(epoch: 121, iters: 1100, time: 0.045, data: 0.001) G_GAN: 5.957 G_L1: 28.897 D_real: 0.023 D_fake: 0.010 
(epoch: 121, iters: 1200, time: 0.042, data: 0.002) G_GAN: 4.171 G_L1: 34.408 D_real: 0.001 D_fake: 0.246 
(epoch: 121, iters: 1300, time: 0.048, data: 0.002) G_GAN: 3.233 G_L1: 31.055 D_real: 0.177 D_fake: 0.903 
(epoch: 121, iters: 1400, time: 0.046, data: 0.002) G_GAN: 2.942 G_L1: 20.295 D_real: 0.290 D_fake: 0.200 
(epoch: 121, iters: 1500, time: 0.047, data: 0.001) G_GAN: 3.833 G_L1: 29.045 D_real: 0.005 D_fake: 0.335 
(epoch: 121, iters: 1600, time: 0.041, data: 0.002) G_GAN: 4.106 G_L1: 30.688 D_real: 0.008 D_fake: 0.107 
(epoch: 121, iters: 1700, time: 0.043, data: 0.001) G_GAN: 6.836 G_L1: 35.386 D_real: 0.003 D_fake: 0.010 
(epoch: 121, iters: 1800, time: 0.047, data: 0.002) G_GAN: 6.077 G_L1: 23.502 D_real: 0.125 D_fake: 0.004 
(epoch: 121, iters: 1900, time: 0.042, data: 0.002) G_GAN: 4.329 G_L1: 27.306 D_real: 0.003 D_fake: 0.105 
(epoch: 121, iters: 2000, time: 0.347, data: 0.002) G_GAN: 3.871 G_L1: 18.976 D_real: 0.009 D_fake: 0.099 
saving the latest model (epoch 121, total_iters 290000)
(epoch: 121, iters: 2100, time: 0.043, data: 0.002) G_GAN: 5.447 G_L1: 29.131 D_real: 0.025 D_fake: 0.014 
(epoch: 121, iters: 2200, time: 0.046, data: 0.001) G_GAN: 7.090 G_L1: 34.105 D_real: 0.002 D_fake: 0.014 
(epoch: 121, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.285 G_L1: 27.644 D_real: 0.004 D_fake: 0.662 
(epoch: 121, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.015 G_L1: 29.613 D_real: 0.901 D_fake: 0.075 
End of epoch 121 / 200 	 Time Taken: 82 sec
learning rate 0.0001564 -> 0.0001545
(epoch: 122, iters: 100, time: 0.043, data: 0.157) G_GAN: 7.349 G_L1: 31.428 D_real: 0.058 D_fake: 0.005 
(epoch: 122, iters: 200, time: 0.044, data: 0.001) G_GAN: 3.445 G_L1: 24.425 D_real: 0.100 D_fake: 0.738 
(epoch: 122, iters: 300, time: 0.043, data: 0.002) G_GAN: 4.148 G_L1: 26.164 D_real: 0.005 D_fake: 0.128 
(epoch: 122, iters: 400, time: 0.262, data: 0.001) G_GAN: 5.173 G_L1: 24.518 D_real: 0.020 D_fake: 0.022 
(epoch: 122, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.729 G_L1: 29.334 D_real: 0.013 D_fake: 0.141 
(epoch: 122, iters: 600, time: 0.047, data: 0.001) G_GAN: 7.305 G_L1: 34.098 D_real: 0.005 D_fake: 0.003 
(epoch: 122, iters: 700, time: 0.043, data: 0.001) G_GAN: 4.799 G_L1: 39.408 D_real: 0.013 D_fake: 0.098 
(epoch: 122, iters: 800, time: 0.043, data: 0.001) G_GAN: 4.073 G_L1: 26.459 D_real: 0.068 D_fake: 0.074 
(epoch: 122, iters: 900, time: 0.042, data: 0.002) G_GAN: 4.462 G_L1: 27.967 D_real: 0.137 D_fake: 0.029 
(epoch: 122, iters: 1000, time: 0.043, data: 0.002) G_GAN: 5.133 G_L1: 34.269 D_real: 0.002 D_fake: 0.034 
(epoch: 122, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.582 G_L1: 30.110 D_real: 0.134 D_fake: 0.086 
(epoch: 122, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.934 G_L1: 24.862 D_real: 0.248 D_fake: 0.142 
(epoch: 122, iters: 1300, time: 0.046, data: 0.002) G_GAN: 8.837 G_L1: 38.197 D_real: 0.122 D_fake: 0.001 
(epoch: 122, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.700 G_L1: 13.375 D_real: 0.576 D_fake: 0.068 
(epoch: 122, iters: 1500, time: 0.045, data: 0.001) G_GAN: 5.879 G_L1: 26.100 D_real: 0.026 D_fake: 0.013 
(epoch: 122, iters: 1600, time: 0.283, data: 0.002) G_GAN: 3.453 G_L1: 32.523 D_real: 0.032 D_fake: 0.166 
(epoch: 122, iters: 1700, time: 0.043, data: 0.001) G_GAN: 5.160 G_L1: 23.296 D_real: 0.283 D_fake: 0.008 
(epoch: 122, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.734 G_L1: 21.795 D_real: 0.133 D_fake: 0.029 
(epoch: 122, iters: 1900, time: 0.043, data: 0.002) G_GAN: 4.279 G_L1: 48.448 D_real: 0.000 D_fake: 0.055 
(epoch: 122, iters: 2000, time: 0.045, data: 0.002) G_GAN: 3.598 G_L1: 32.015 D_real: 0.007 D_fake: 0.094 
(epoch: 122, iters: 2100, time: 0.045, data: 0.002) G_GAN: 5.680 G_L1: 28.588 D_real: 0.107 D_fake: 0.011 
(epoch: 122, iters: 2200, time: 0.040, data: 0.002) G_GAN: 4.972 G_L1: 39.365 D_real: 0.006 D_fake: 0.041 
(epoch: 122, iters: 2300, time: 0.039, data: 0.002) G_GAN: 6.385 G_L1: 36.433 D_real: 0.000 D_fake: 0.014 
(epoch: 122, iters: 2400, time: 0.040, data: 0.001) G_GAN: 4.666 G_L1: 24.556 D_real: 0.399 D_fake: 0.012 
End of epoch 122 / 200 	 Time Taken: 82 sec
learning rate 0.0001545 -> 0.0001525
(epoch: 123, iters: 100, time: 0.042, data: 0.155) G_GAN: 4.047 G_L1: 21.819 D_real: 0.027 D_fake: 0.109 
(epoch: 123, iters: 200, time: 0.043, data: 0.001) G_GAN: 8.982 G_L1: 34.633 D_real: 0.310 D_fake: 0.000 
(epoch: 123, iters: 300, time: 0.040, data: 0.001) G_GAN: 5.048 G_L1: 38.946 D_real: 0.000 D_fake: 0.034 
(epoch: 123, iters: 400, time: 0.263, data: 0.001) G_GAN: 4.837 G_L1: 20.231 D_real: 0.041 D_fake: 0.019 
(epoch: 123, iters: 500, time: 0.041, data: 0.002) G_GAN: 4.447 G_L1: 38.405 D_real: 0.000 D_fake: 0.103 
(epoch: 123, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.814 G_L1: 14.427 D_real: 0.738 D_fake: 0.052 
(epoch: 123, iters: 700, time: 0.042, data: 0.001) G_GAN: 8.634 G_L1: 35.488 D_real: 0.008 D_fake: 0.001 
(epoch: 123, iters: 800, time: 0.041, data: 0.002) G_GAN: 8.002 G_L1: 32.886 D_real: 0.000 D_fake: 0.001 
(epoch: 123, iters: 900, time: 0.038, data: 0.001) G_GAN: 4.445 G_L1: 29.780 D_real: 0.041 D_fake: 0.047 
