/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
saving the latest model (epoch 98, total_iters 235000)
(epoch: 98, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.158 G_L1: 32.851 D_real: 0.002 D_fake: 0.036 
(epoch: 98, iters: 2400, time: 0.039, data: 0.001) G_GAN: 4.678 G_L1: 31.489 D_real: 0.004 D_fake: 0.024 
End of epoch 98 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 99, iters: 100, time: 0.041, data: 0.141) G_GAN: 5.918 G_L1: 23.636 D_real: 0.051 D_fake: 0.006 
(epoch: 99, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.161 G_L1: 30.043 D_real: 0.000 D_fake: 0.810 
(epoch: 99, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.612 G_L1: 23.469 D_real: 0.488 D_fake: 0.013 
(epoch: 99, iters: 400, time: 0.233, data: 0.001) G_GAN: 3.221 G_L1: 30.187 D_real: 0.003 D_fake: 1.284 
(epoch: 99, iters: 500, time: 0.041, data: 0.001) G_GAN: 6.664 G_L1: 15.807 D_real: 0.019 D_fake: 0.006 
(epoch: 99, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.913 G_L1: 25.554 D_real: 0.542 D_fake: 0.037 
(epoch: 99, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.712 G_L1: 29.978 D_real: 0.000 D_fake: 0.197 
(epoch: 99, iters: 800, time: 0.327, data: 0.001) G_GAN: 3.080 G_L1: 31.577 D_real: 0.002 D_fake: 0.294 
(epoch: 99, iters: 900, time: 0.039, data: 0.001) G_GAN: 1.638 G_L1: 28.553 D_real: 0.157 D_fake: 0.641 
(epoch: 99, iters: 1000, time: 0.042, data: 0.001) G_GAN: 5.717 G_L1: 35.362 D_real: 0.000 D_fake: 0.015 
(epoch: 99, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.818 G_L1: 29.606 D_real: 0.034 D_fake: 0.039 
(epoch: 99, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.596 G_L1: 17.790 D_real: 0.104 D_fake: 0.029 
(epoch: 99, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.346 G_L1: 22.214 D_real: 0.003 D_fake: 0.022 
(epoch: 99, iters: 1400, time: 0.041, data: 0.001) G_GAN: 6.219 G_L1: 21.885 D_real: 0.023 D_fake: 0.007 
(epoch: 99, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.087 G_L1: 30.074 D_real: 0.080 D_fake: 0.233 
(epoch: 99, iters: 1600, time: 0.036, data: 0.001) G_GAN: 4.359 G_L1: 29.952 D_real: 0.004 D_fake: 0.035 
(epoch: 99, iters: 1700, time: 0.042, data: 0.001) G_GAN: 4.130 G_L1: 24.168 D_real: 0.026 D_fake: 0.064 
(epoch: 99, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.887 G_L1: 25.791 D_real: 0.000 D_fake: 0.438 
(epoch: 99, iters: 1900, time: 0.040, data: 0.001) G_GAN: 4.042 G_L1: 36.480 D_real: 0.000 D_fake: 0.045 
(epoch: 99, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.159 G_L1: 29.105 D_real: 0.009 D_fake: 0.138 
(epoch: 99, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.562 G_L1: 23.770 D_real: 0.133 D_fake: 0.235 
(epoch: 99, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.145 G_L1: 22.582 D_real: 0.071 D_fake: 0.041 
(epoch: 99, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.499 G_L1: 37.411 D_real: 0.000 D_fake: 0.079 
(epoch: 99, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.758 G_L1: 30.518 D_real: 0.045 D_fake: 0.286 
End of epoch 99 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0001980
(epoch: 100, iters: 100, time: 0.042, data: 0.141) G_GAN: 4.086 G_L1: 33.346 D_real: 0.000 D_fake: 0.077 
(epoch: 100, iters: 200, time: 0.041, data: 0.001) G_GAN: 6.648 G_L1: 31.349 D_real: 0.121 D_fake: 0.002 
(epoch: 100, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.825 G_L1: 24.298 D_real: 0.010 D_fake: 0.181 
(epoch: 100, iters: 400, time: 0.238, data: 0.001) G_GAN: 1.843 G_L1: 28.887 D_real: 0.449 D_fake: 0.161 
(epoch: 100, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.021 G_L1: 26.313 D_real: 0.096 D_fake: 0.048 
(epoch: 100, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.518 G_L1: 28.005 D_real: 0.098 D_fake: 0.055 
(epoch: 100, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.710 G_L1: 30.705 D_real: 0.091 D_fake: 0.113 
(epoch: 100, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.912 G_L1: 20.894 D_real: 0.452 D_fake: 0.063 
(epoch: 100, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.762 G_L1: 28.708 D_real: 0.006 D_fake: 0.018 
(epoch: 100, iters: 1000, time: 0.042, data: 0.001) G_GAN: 5.119 G_L1: 24.817 D_real: 0.011 D_fake: 0.024 
(epoch: 100, iters: 1100, time: 0.042, data: 0.001) G_GAN: 3.800 G_L1: 23.440 D_real: 0.053 D_fake: 0.778 
(epoch: 100, iters: 1200, time: 0.041, data: 0.002) G_GAN: 3.680 G_L1: 22.727 D_real: 0.312 D_fake: 0.100 
(epoch: 100, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.793 G_L1: 34.920 D_real: 0.003 D_fake: 0.032 
(epoch: 100, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.585 G_L1: 35.866 D_real: 0.000 D_fake: 0.743 
(epoch: 100, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.876 G_L1: 28.078 D_real: 0.000 D_fake: 0.362 
(epoch: 100, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.412 G_L1: 31.880 D_real: 0.006 D_fake: 0.876 
(epoch: 100, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.497 G_L1: 25.957 D_real: 0.000 D_fake: 0.578 
(epoch: 100, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.019 G_L1: 28.351 D_real: 0.008 D_fake: 0.050 
(epoch: 100, iters: 1900, time: 0.041, data: 0.001) G_GAN: 5.922 G_L1: 29.631 D_real: 0.000 D_fake: 0.012 
(epoch: 100, iters: 2000, time: 0.047, data: 0.001) G_GAN: 4.223 G_L1: 30.845 D_real: 1.772 D_fake: 0.012 
(epoch: 100, iters: 2100, time: 0.039, data: 0.001) G_GAN: 3.569 G_L1: 18.304 D_real: 1.186 D_fake: 0.004 
(epoch: 100, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.110 G_L1: 29.945 D_real: 0.120 D_fake: 0.159 
(epoch: 100, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.713 G_L1: 18.525 D_real: 1.255 D_fake: 0.021 
(epoch: 100, iters: 2400, time: 0.240, data: 0.002) G_GAN: 5.091 G_L1: 25.364 D_real: 0.003 D_fake: 0.017 
saving the latest model (epoch 100, total_iters 240000)
saving the model at the end of epoch 100, iters 240000
End of epoch 100 / 200 	 Time Taken: 75 sec
learning rate 0.0001980 -> 0.0001960
(epoch: 101, iters: 100, time: 0.041, data: 0.133) G_GAN: 4.749 G_L1: 24.953 D_real: 0.218 D_fake: 0.043 
(epoch: 101, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.474 G_L1: 25.314 D_real: 0.135 D_fake: 0.007 
(epoch: 101, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.252 G_L1: 24.951 D_real: 0.045 D_fake: 0.099 
(epoch: 101, iters: 400, time: 0.239, data: 0.001) G_GAN: 3.496 G_L1: 21.462 D_real: 0.918 D_fake: 0.016 
(epoch: 101, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.988 G_L1: 21.898 D_real: 0.013 D_fake: 0.025 
(epoch: 101, iters: 600, time: 0.040, data: 0.001) G_GAN: 6.289 G_L1: 23.979 D_real: 0.008 D_fake: 0.005 
(epoch: 101, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.214 G_L1: 23.773 D_real: 0.190 D_fake: 0.115 
(epoch: 101, iters: 800, time: 0.040, data: 0.001) G_GAN: 4.560 G_L1: 20.690 D_real: 0.075 D_fake: 0.026 
(epoch: 101, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.932 G_L1: 30.287 D_real: 0.259 D_fake: 0.012 
(epoch: 101, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.673 G_L1: 15.378 D_real: 0.445 D_fake: 0.076 
(epoch: 101, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.084 G_L1: 20.323 D_real: 0.022 D_fake: 0.547 
(epoch: 101, iters: 1200, time: 0.042, data: 0.002) G_GAN: 3.000 G_L1: 25.841 D_real: 0.003 D_fake: 0.111 
(epoch: 101, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.525 G_L1: 32.157 D_real: 0.024 D_fake: 0.114 
(epoch: 101, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.810 G_L1: 30.257 D_real: 0.000 D_fake: 0.481 
(epoch: 101, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.405 G_L1: 19.806 D_real: 0.100 D_fake: 0.186 
(epoch: 101, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.514 G_L1: 25.103 D_real: 0.223 D_fake: 0.008 
(epoch: 101, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.201 G_L1: 29.128 D_real: 0.000 D_fake: 0.025 
(epoch: 101, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.362 G_L1: 26.644 D_real: 0.226 D_fake: 0.020 
(epoch: 101, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.362 G_L1: 35.290 D_real: 0.005 D_fake: 0.203 
(epoch: 101, iters: 2000, time: 0.241, data: 0.001) G_GAN: 4.329 G_L1: 32.872 D_real: 0.000 D_fake: 0.041 
(epoch: 101, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.630 G_L1: 26.019 D_real: 0.001 D_fake: 0.009 
(epoch: 101, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.740 G_L1: 19.394 D_real: 0.000 D_fake: 0.208 
(epoch: 101, iters: 2300, time: 0.040, data: 0.001) G_GAN: 5.212 G_L1: 23.625 D_real: 0.475 D_fake: 0.004 
(epoch: 101, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.857 G_L1: 16.399 D_real: 0.739 D_fake: 0.025 
End of epoch 101 / 200 	 Time Taken: 74 sec
learning rate 0.0001960 -> 0.0001941
(epoch: 102, iters: 100, time: 0.040, data: 0.131) G_GAN: 3.752 G_L1: 35.072 D_real: 0.067 D_fake: 0.298 
(epoch: 102, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.538 G_L1: 28.552 D_real: 0.110 D_fake: 0.009 
(epoch: 102, iters: 300, time: 0.040, data: 0.001) G_GAN: 4.951 G_L1: 36.207 D_real: 0.002 D_fake: 0.017 
(epoch: 102, iters: 400, time: 0.243, data: 0.001) G_GAN: 4.941 G_L1: 26.549 D_real: 0.089 D_fake: 0.017 
(epoch: 102, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.610 G_L1: 21.206 D_real: 0.026 D_fake: 0.023 
(epoch: 102, iters: 600, time: 0.039, data: 0.001) G_GAN: 5.475 G_L1: 27.194 D_real: 0.302 D_fake: 0.007 
(epoch: 102, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.526 G_L1: 24.119 D_real: 0.005 D_fake: 0.136 
(epoch: 102, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.491 G_L1: 27.883 D_real: 0.001 D_fake: 0.104 
(epoch: 102, iters: 900, time: 0.044, data: 0.001) G_GAN: 3.317 G_L1: 24.377 D_real: 0.004 D_fake: 0.117 
(epoch: 102, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.910 G_L1: 32.770 D_real: 0.000 D_fake: 0.060 
(epoch: 102, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.440 G_L1: 19.267 D_real: 0.041 D_fake: 0.087 
(epoch: 102, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.153 G_L1: 32.279 D_real: 0.000 D_fake: 0.091 
(epoch: 102, iters: 1300, time: 0.038, data: 0.001) G_GAN: 3.611 G_L1: 40.248 D_real: 0.000 D_fake: 0.059 
(epoch: 102, iters: 1400, time: 0.041, data: 0.002) G_GAN: 2.663 G_L1: 26.455 D_real: 0.000 D_fake: 0.341 
(epoch: 102, iters: 1500, time: 0.042, data: 0.001) G_GAN: 4.537 G_L1: 32.872 D_real: 0.150 D_fake: 0.027 
(epoch: 102, iters: 1600, time: 0.236, data: 0.001) G_GAN: 3.276 G_L1: 24.638 D_real: 0.000 D_fake: 0.119 
(epoch: 102, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.155 G_L1: 19.939 D_real: 0.044 D_fake: 0.118 
(epoch: 102, iters: 1800, time: 0.042, data: 0.001) G_GAN: 4.966 G_L1: 28.044 D_real: 0.727 D_fake: 0.003 
(epoch: 102, iters: 1900, time: 0.044, data: 0.001) G_GAN: 4.572 G_L1: 24.326 D_real: 0.200 D_fake: 0.016 
(epoch: 102, iters: 2000, time: 0.046, data: 0.001) G_GAN: 3.185 G_L1: 36.080 D_real: 0.011 D_fake: 0.339 
(epoch: 102, iters: 2100, time: 0.041, data: 0.001) G_GAN: 7.369 G_L1: 26.035 D_real: 0.002 D_fake: 0.002 
(epoch: 102, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.352 G_L1: 34.402 D_real: 0.059 D_fake: 1.796 
(epoch: 102, iters: 2300, time: 0.041, data: 0.001) G_GAN: 5.765 G_L1: 18.566 D_real: 0.021 D_fake: 0.007 
(epoch: 102, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.754 G_L1: 26.868 D_real: 0.000 D_fake: 0.418 
End of epoch 102 / 200 	 Time Taken: 74 sec
learning rate 0.0001941 -> 0.0001921
(epoch: 103, iters: 100, time: 0.041, data: 0.138) G_GAN: 5.028 G_L1: 31.494 D_real: 0.000 D_fake: 0.037 
(epoch: 103, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.517 G_L1: 22.328 D_real: 0.074 D_fake: 0.053 
saving the latest model (epoch 103, total_iters 245000)
(epoch: 103, iters: 300, time: 0.041, data: 0.002) G_GAN: 3.149 G_L1: 25.982 D_real: 0.001 D_fake: 0.238 
(epoch: 103, iters: 400, time: 0.319, data: 0.001) G_GAN: 4.983 G_L1: 22.775 D_real: 0.208 D_fake: 1.699 
(epoch: 103, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.740 G_L1: 22.347 D_real: 0.030 D_fake: 0.788 
(epoch: 103, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.291 G_L1: 25.379 D_real: 0.003 D_fake: 0.249 
(epoch: 103, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.938 G_L1: 21.271 D_real: 0.010 D_fake: 0.113 
(epoch: 103, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.787 G_L1: 35.227 D_real: 0.001 D_fake: 0.214 
(epoch: 103, iters: 900, time: 0.040, data: 0.001) G_GAN: 4.696 G_L1: 20.362 D_real: 0.586 D_fake: 0.011 
(epoch: 103, iters: 1000, time: 0.039, data: 0.001) G_GAN: 6.582 G_L1: 31.683 D_real: 0.001 D_fake: 0.006 
(epoch: 103, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.702 G_L1: 20.680 D_real: 0.011 D_fake: 0.114 
(epoch: 103, iters: 1200, time: 0.237, data: 0.001) G_GAN: 5.019 G_L1: 27.079 D_real: 0.004 D_fake: 0.021 
(epoch: 103, iters: 1300, time: 0.045, data: 0.001) G_GAN: 5.040 G_L1: 25.431 D_real: 0.007 D_fake: 0.020 
(epoch: 103, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.725 G_L1: 32.943 D_real: 0.247 D_fake: 0.088 
(epoch: 103, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.062 G_L1: 25.047 D_real: 0.001 D_fake: 0.017 
(epoch: 103, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.717 G_L1: 15.875 D_real: 0.738 D_fake: 0.012 
(epoch: 103, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.440 G_L1: 21.702 D_real: 0.014 D_fake: 0.025 
(epoch: 103, iters: 1800, time: 0.040, data: 0.001) G_GAN: 6.477 G_L1: 26.035 D_real: 0.718 D_fake: 0.001 
(epoch: 103, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.423 G_L1: 24.799 D_real: 0.213 D_fake: 0.031 
(epoch: 103, iters: 2000, time: 0.039, data: 0.001) G_GAN: 2.644 G_L1: 21.807 D_real: 0.073 D_fake: 0.330 
(epoch: 103, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.675 G_L1: 28.808 D_real: 0.176 D_fake: 0.006 
(epoch: 103, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.943 G_L1: 22.202 D_real: 0.020 D_fake: 0.043 
(epoch: 103, iters: 2300, time: 0.038, data: 0.001) G_GAN: 3.122 G_L1: 29.325 D_real: 0.000 D_fake: 0.725 
(epoch: 103, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.156 G_L1: 31.270 D_real: 0.122 D_fake: 0.911 
End of epoch 103 / 200 	 Time Taken: 75 sec
learning rate 0.0001921 -> 0.0001901
(epoch: 104, iters: 100, time: 0.041, data: 0.127) G_GAN: 6.249 G_L1: 24.926 D_real: 0.200 D_fake: 0.005 
(epoch: 104, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.136 G_L1: 20.832 D_real: 0.023 D_fake: 0.322 
(epoch: 104, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.986 G_L1: 34.870 D_real: 0.000 D_fake: 0.169 
(epoch: 104, iters: 400, time: 0.241, data: 0.001) G_GAN: 3.316 G_L1: 30.652 D_real: 0.045 D_fake: 0.080 
(epoch: 104, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.615 G_L1: 30.507 D_real: 0.073 D_fake: 0.096 
(epoch: 104, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.740 G_L1: 32.453 D_real: 0.001 D_fake: 0.064 
(epoch: 104, iters: 700, time: 0.046, data: 0.001) G_GAN: 4.635 G_L1: 24.559 D_real: 0.001 D_fake: 0.023 
(epoch: 104, iters: 800, time: 0.239, data: 0.002) G_GAN: 4.143 G_L1: 27.127 D_real: 0.064 D_fake: 0.041 
(epoch: 104, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.834 G_L1: 26.584 D_real: 0.000 D_fake: 0.130 
(epoch: 104, iters: 1000, time: 0.042, data: 0.002) G_GAN: 3.139 G_L1: 17.690 D_real: 0.079 D_fake: 0.123 
(epoch: 104, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.858 G_L1: 27.198 D_real: 0.000 D_fake: 0.080 
(epoch: 104, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.883 G_L1: 32.840 D_real: 0.000 D_fake: 0.083 
(epoch: 104, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.662 G_L1: 26.989 D_real: 0.022 D_fake: 0.039 
(epoch: 104, iters: 1400, time: 0.039, data: 0.001) G_GAN: 7.210 G_L1: 29.806 D_real: 0.325 D_fake: 0.001 
(epoch: 104, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.212 G_L1: 25.844 D_real: 0.077 D_fake: 1.260 
(epoch: 104, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.136 G_L1: 30.361 D_real: 0.000 D_fake: 0.400 
(epoch: 104, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.412 G_L1: 34.062 D_real: 0.072 D_fake: 0.044 
(epoch: 104, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.443 G_L1: 28.617 D_real: 0.049 D_fake: 0.068 
(epoch: 104, iters: 1900, time: 0.039, data: 0.001) G_GAN: 5.408 G_L1: 26.791 D_real: 0.066 D_fake: 0.020 
(epoch: 104, iters: 2000, time: 0.040, data: 0.001) G_GAN: 4.115 G_L1: 21.796 D_real: 0.002 D_fake: 0.043 
(epoch: 104, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.798 G_L1: 36.571 D_real: 0.001 D_fake: 0.114 
(epoch: 104, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.441 G_L1: 18.397 D_real: 0.099 D_fake: 0.148 
(epoch: 104, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.441 G_L1: 38.064 D_real: 0.000 D_fake: 0.080 
(epoch: 104, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.972 G_L1: 23.915 D_real: 0.415 D_fake: 0.149 
End of epoch 104 / 200 	 Time Taken: 74 sec
learning rate 0.0001901 -> 0.0001881
(epoch: 105, iters: 100, time: 0.040, data: 0.128) G_GAN: 7.048 G_L1: 28.423 D_real: 0.022 D_fake: 0.004 
(epoch: 105, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.506 G_L1: 26.333 D_real: 0.012 D_fake: 0.009 
(epoch: 105, iters: 300, time: 0.039, data: 0.001) G_GAN: 4.069 G_L1: 20.924 D_real: 0.004 D_fake: 0.053 
(epoch: 105, iters: 400, time: 0.243, data: 0.001) G_GAN: 6.028 G_L1: 39.265 D_real: 0.015 D_fake: 0.017 
saving the latest model (epoch 105, total_iters 250000)
(epoch: 105, iters: 500, time: 0.038, data: 0.001) G_GAN: 2.176 G_L1: 22.853 D_real: 0.954 D_fake: 0.183 
(epoch: 105, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.988 G_L1: 24.338 D_real: 0.022 D_fake: 0.280 
(epoch: 105, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.576 G_L1: 28.771 D_real: 0.170 D_fake: 0.020 
(epoch: 105, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.736 G_L1: 24.688 D_real: 0.891 D_fake: 0.220 
(epoch: 105, iters: 900, time: 0.039, data: 0.001) G_GAN: 5.936 G_L1: 27.916 D_real: 0.000 D_fake: 0.007 
(epoch: 105, iters: 1000, time: 0.044, data: 0.001) G_GAN: 5.266 G_L1: 25.337 D_real: 0.020 D_fake: 0.011 
(epoch: 105, iters: 1100, time: 0.042, data: 0.001) G_GAN: 4.941 G_L1: 25.240 D_real: 0.052 D_fake: 0.018 
(epoch: 105, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.104 G_L1: 29.562 D_real: 0.572 D_fake: 0.144 
(epoch: 105, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.441 G_L1: 25.144 D_real: 0.854 D_fake: 0.014 
(epoch: 105, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.970 G_L1: 27.428 D_real: 0.002 D_fake: 0.803 
(epoch: 105, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.147 G_L1: 28.424 D_real: 0.066 D_fake: 0.169 
(epoch: 105, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.630 G_L1: 37.589 D_real: 0.000 D_fake: 0.089 
(epoch: 105, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.651 G_L1: 27.331 D_real: 0.002 D_fake: 0.074 
(epoch: 105, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.799 G_L1: 22.681 D_real: 0.003 D_fake: 0.010 
(epoch: 105, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.392 G_L1: 24.777 D_real: 1.342 D_fake: 0.025 
(epoch: 105, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.429 G_L1: 26.413 D_real: 0.028 D_fake: 0.099 
(epoch: 105, iters: 2100, time: 0.038, data: 0.001) G_GAN: 4.023 G_L1: 21.216 D_real: 0.008 D_fake: 0.049 
(epoch: 105, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.999 G_L1: 30.020 D_real: 0.002 D_fake: 0.168 
(epoch: 105, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.549 G_L1: 34.022 D_real: 0.012 D_fake: 0.141 
(epoch: 105, iters: 2400, time: 0.239, data: 0.001) G_GAN: 2.456 G_L1: 28.250 D_real: 0.494 D_fake: 0.457 
saving the model at the end of epoch 105, iters 252000
End of epoch 105 / 200 	 Time Taken: 75 sec
learning rate 0.0001881 -> 0.0001861
(epoch: 106, iters: 100, time: 0.039, data: 0.140) G_GAN: 3.413 G_L1: 19.782 D_real: 0.031 D_fake: 0.095 
(epoch: 106, iters: 200, time: 0.040, data: 0.002) G_GAN: 3.635 G_L1: 28.503 D_real: 0.127 D_fake: 0.180 
(epoch: 106, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.017 G_L1: 22.357 D_real: 0.129 D_fake: 0.033 
(epoch: 106, iters: 400, time: 0.242, data: 0.001) G_GAN: 6.318 G_L1: 24.932 D_real: 0.989 D_fake: 0.001 
(epoch: 106, iters: 500, time: 0.041, data: 0.002) G_GAN: 3.464 G_L1: 23.480 D_real: 0.348 D_fake: 0.039 
(epoch: 106, iters: 600, time: 0.037, data: 0.001) G_GAN: 3.764 G_L1: 27.684 D_real: 0.062 D_fake: 0.053 
(epoch: 106, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.402 G_L1: 19.615 D_real: 0.943 D_fake: 0.008 
(epoch: 106, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.700 G_L1: 29.296 D_real: 0.030 D_fake: 0.031 
(epoch: 106, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.985 G_L1: 21.335 D_real: 0.274 D_fake: 0.020 
(epoch: 106, iters: 1000, time: 0.043, data: 0.001) G_GAN: 3.493 G_L1: 25.149 D_real: 0.002 D_fake: 0.312 
(epoch: 106, iters: 1100, time: 0.040, data: 0.001) G_GAN: 4.802 G_L1: 27.619 D_real: 0.354 D_fake: 0.007 
(epoch: 106, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.837 G_L1: 23.036 D_real: 0.186 D_fake: 0.186 
(epoch: 106, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.318 G_L1: 28.884 D_real: 0.010 D_fake: 0.032 
(epoch: 106, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.852 G_L1: 36.524 D_real: 0.001 D_fake: 0.499 
(epoch: 106, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.638 G_L1: 26.489 D_real: 0.452 D_fake: 0.017 
(epoch: 106, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.671 G_L1: 29.921 D_real: 0.003 D_fake: 0.102 
(epoch: 106, iters: 1700, time: 0.042, data: 0.001) G_GAN: 4.314 G_L1: 24.156 D_real: 0.000 D_fake: 1.117 
(epoch: 106, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.353 G_L1: 27.207 D_real: 0.040 D_fake: 0.077 
(epoch: 106, iters: 1900, time: 0.041, data: 0.001) G_GAN: 6.947 G_L1: 21.932 D_real: 0.000 D_fake: 0.005 
(epoch: 106, iters: 2000, time: 0.322, data: 0.001) G_GAN: 4.338 G_L1: 26.472 D_real: 0.583 D_fake: 0.011 
(epoch: 106, iters: 2100, time: 0.041, data: 0.001) G_GAN: 8.862 G_L1: 34.624 D_real: 0.314 D_fake: 0.001 
