/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 76, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.324 G_L1: 16.905 D_real: 0.087 D_fake: 0.049 
(epoch: 76, iters: 1800, time: 0.041, data: 0.002) G_GAN: 3.635 G_L1: 22.094 D_real: 0.000 D_fake: 0.120 
(epoch: 76, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.422 G_L1: 16.669 D_real: 0.693 D_fake: 0.020 
(epoch: 76, iters: 2000, time: 0.205, data: 0.001) G_GAN: 4.849 G_L1: 28.046 D_real: 0.000 D_fake: 0.013 
(epoch: 76, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.126 G_L1: 14.460 D_real: 0.245 D_fake: 0.014 
(epoch: 76, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.150 G_L1: 17.990 D_real: 0.001 D_fake: 0.601 
(epoch: 76, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.611 G_L1: 16.128 D_real: 0.105 D_fake: 0.248 
(epoch: 76, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.653 G_L1: 24.521 D_real: 0.000 D_fake: 0.029 
End of epoch 76 / 200 	 Time Taken: 72 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 77, iters: 100, time: 0.041, data: 0.098) G_GAN: 2.991 G_L1: 19.329 D_real: 0.508 D_fake: 0.083 
(epoch: 77, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.277 G_L1: 15.802 D_real: 0.066 D_fake: 0.310 
(epoch: 77, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.508 G_L1: 16.462 D_real: 0.047 D_fake: 0.220 
(epoch: 77, iters: 400, time: 0.194, data: 0.001) G_GAN: 0.759 G_L1: 8.631 D_real: 1.320 D_fake: 0.221 
(epoch: 77, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.304 G_L1: 13.614 D_real: 0.225 D_fake: 0.417 
(epoch: 77, iters: 600, time: 0.038, data: 0.001) G_GAN: 4.458 G_L1: 28.004 D_real: 0.000 D_fake: 0.044 
(epoch: 77, iters: 700, time: 0.044, data: 0.001) G_GAN: 3.077 G_L1: 8.848 D_real: 0.020 D_fake: 0.144 
(epoch: 77, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.521 G_L1: 15.362 D_real: 0.055 D_fake: 0.015 
(epoch: 77, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.053 G_L1: 14.301 D_real: 0.961 D_fake: 0.051 
(epoch: 77, iters: 1000, time: 0.040, data: 0.001) G_GAN: 3.400 G_L1: 18.066 D_real: 0.114 D_fake: 0.237 
(epoch: 77, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.407 G_L1: 18.707 D_real: 0.170 D_fake: 0.350 
(epoch: 77, iters: 1200, time: 0.041, data: 0.001) G_GAN: 5.735 G_L1: 23.102 D_real: 0.001 D_fake: 0.006 
(epoch: 77, iters: 1300, time: 0.041, data: 0.001) G_GAN: 5.018 G_L1: 16.435 D_real: 0.481 D_fake: 0.007 
(epoch: 77, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.736 G_L1: 15.984 D_real: 0.686 D_fake: 0.057 
(epoch: 77, iters: 1500, time: 0.040, data: 0.001) G_GAN: 4.797 G_L1: 23.518 D_real: 0.010 D_fake: 0.026 
(epoch: 77, iters: 1600, time: 0.205, data: 0.001) G_GAN: 2.514 G_L1: 18.414 D_real: 0.654 D_fake: 0.043 
(epoch: 77, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.358 G_L1: 16.888 D_real: 0.327 D_fake: 0.051 
(epoch: 77, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.236 G_L1: 12.551 D_real: 0.407 D_fake: 0.121 
(epoch: 77, iters: 1900, time: 0.041, data: 0.002) G_GAN: 4.199 G_L1: 16.518 D_real: 0.226 D_fake: 0.032 
(epoch: 77, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.532 G_L1: 19.767 D_real: 0.006 D_fake: 0.285 
(epoch: 77, iters: 2100, time: 0.039, data: 0.001) G_GAN: 4.295 G_L1: 17.522 D_real: 0.016 D_fake: 0.028 
(epoch: 77, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.875 G_L1: 21.303 D_real: 0.064 D_fake: 0.040 
(epoch: 77, iters: 2300, time: 0.039, data: 0.001) G_GAN: 3.459 G_L1: 14.367 D_real: 0.504 D_fake: 0.045 
(epoch: 77, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.513 G_L1: 18.912 D_real: 0.255 D_fake: 0.044 
End of epoch 77 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 78, iters: 100, time: 0.040, data: 0.094) G_GAN: 2.312 G_L1: 22.858 D_real: 0.139 D_fake: 0.273 
(epoch: 78, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.339 G_L1: 15.201 D_real: 0.000 D_fake: 0.125 
saving the latest model (epoch 78, total_iters 185000)
(epoch: 78, iters: 300, time: 0.044, data: 0.002) G_GAN: 6.184 G_L1: 29.100 D_real: 0.000 D_fake: 0.006 
(epoch: 78, iters: 400, time: 0.293, data: 0.002) G_GAN: 2.592 G_L1: 21.972 D_real: 0.000 D_fake: 0.357 
(epoch: 78, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.713 G_L1: 13.240 D_real: 0.172 D_fake: 0.400 
(epoch: 78, iters: 600, time: 0.040, data: 0.001) G_GAN: 6.435 G_L1: 13.806 D_real: 0.005 D_fake: 0.003 
(epoch: 78, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.611 G_L1: 28.062 D_real: 0.000 D_fake: 0.019 
(epoch: 78, iters: 800, time: 0.042, data: 0.001) G_GAN: 3.259 G_L1: 20.693 D_real: 0.298 D_fake: 0.048 
(epoch: 78, iters: 900, time: 0.040, data: 0.001) G_GAN: 5.289 G_L1: 16.746 D_real: 1.102 D_fake: 0.003 
(epoch: 78, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.593 G_L1: 14.899 D_real: 0.054 D_fake: 0.049 
(epoch: 78, iters: 1100, time: 0.039, data: 0.001) G_GAN: 3.135 G_L1: 26.772 D_real: 0.000 D_fake: 0.092 
(epoch: 78, iters: 1200, time: 0.204, data: 0.001) G_GAN: 3.976 G_L1: 25.575 D_real: 0.001 D_fake: 0.039 
(epoch: 78, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.191 G_L1: 13.576 D_real: 0.184 D_fake: 0.074 
(epoch: 78, iters: 1400, time: 0.038, data: 0.001) G_GAN: 3.932 G_L1: 19.085 D_real: 0.000 D_fake: 0.055 
(epoch: 78, iters: 1500, time: 0.040, data: 0.001) G_GAN: 6.057 G_L1: 21.565 D_real: 0.008 D_fake: 0.006 
(epoch: 78, iters: 1600, time: 0.041, data: 0.002) G_GAN: 2.202 G_L1: 13.172 D_real: 0.331 D_fake: 0.133 
(epoch: 78, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.514 G_L1: 20.358 D_real: 0.001 D_fake: 0.130 
(epoch: 78, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.075 G_L1: 15.538 D_real: 0.001 D_fake: 0.028 
(epoch: 78, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.890 G_L1: 24.375 D_real: 0.297 D_fake: 0.044 
(epoch: 78, iters: 2000, time: 0.040, data: 0.001) G_GAN: 1.144 G_L1: 10.961 D_real: 0.001 D_fake: 5.201 
(epoch: 78, iters: 2100, time: 0.040, data: 0.001) G_GAN: 3.021 G_L1: 18.511 D_real: 0.036 D_fake: 0.110 
(epoch: 78, iters: 2200, time: 0.037, data: 0.001) G_GAN: 3.501 G_L1: 13.671 D_real: 0.372 D_fake: 0.034 
(epoch: 78, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.193 G_L1: 17.108 D_real: 0.000 D_fake: 0.025 
(epoch: 78, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.349 G_L1: 20.871 D_real: 0.000 D_fake: 0.035 
End of epoch 78 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 79, iters: 100, time: 0.041, data: 0.103) G_GAN: 2.782 G_L1: 10.854 D_real: 0.001 D_fake: 0.141 
(epoch: 79, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.738 G_L1: 12.810 D_real: 0.115 D_fake: 0.205 
(epoch: 79, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.863 G_L1: 17.324 D_real: 0.329 D_fake: 0.137 
(epoch: 79, iters: 400, time: 0.208, data: 0.001) G_GAN: 3.104 G_L1: 16.024 D_real: 0.232 D_fake: 0.071 
(epoch: 79, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.784 G_L1: 14.939 D_real: 0.048 D_fake: 0.019 
(epoch: 79, iters: 600, time: 0.038, data: 0.001) G_GAN: 3.356 G_L1: 12.340 D_real: 0.002 D_fake: 0.084 
(epoch: 79, iters: 700, time: 0.041, data: 0.002) G_GAN: 2.694 G_L1: 13.861 D_real: 0.033 D_fake: 0.157 
(epoch: 79, iters: 800, time: 0.202, data: 0.001) G_GAN: 4.081 G_L1: 14.256 D_real: 0.111 D_fake: 0.033 
(epoch: 79, iters: 900, time: 0.040, data: 0.001) G_GAN: 1.725 G_L1: 18.236 D_real: 0.050 D_fake: 1.056 
(epoch: 79, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.044 G_L1: 23.781 D_real: 0.000 D_fake: 0.997 
(epoch: 79, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.462 G_L1: 18.617 D_real: 0.002 D_fake: 0.450 
(epoch: 79, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.215 G_L1: 20.060 D_real: 0.006 D_fake: 0.498 
(epoch: 79, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.758 G_L1: 15.516 D_real: 0.003 D_fake: 0.131 
(epoch: 79, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.669 G_L1: 18.611 D_real: 0.029 D_fake: 0.238 
(epoch: 79, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.603 G_L1: 13.951 D_real: 0.227 D_fake: 0.654 
(epoch: 79, iters: 1600, time: 0.040, data: 0.001) G_GAN: 1.847 G_L1: 14.206 D_real: 1.619 D_fake: 0.089 
(epoch: 79, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.629 G_L1: 12.370 D_real: 0.091 D_fake: 0.248 
(epoch: 79, iters: 1800, time: 0.041, data: 0.002) G_GAN: 1.562 G_L1: 28.070 D_real: 0.000 D_fake: 2.011 
(epoch: 79, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.080 G_L1: 21.266 D_real: 0.000 D_fake: 0.094 
(epoch: 79, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.172 G_L1: 20.860 D_real: 0.008 D_fake: 0.042 
(epoch: 79, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.751 G_L1: 13.017 D_real: 0.136 D_fake: 0.174 
(epoch: 79, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.876 G_L1: 12.765 D_real: 0.241 D_fake: 0.063 
(epoch: 79, iters: 2300, time: 0.039, data: 0.001) G_GAN: 1.823 G_L1: 14.771 D_real: 0.463 D_fake: 0.446 
(epoch: 79, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.454 G_L1: 19.458 D_real: 0.268 D_fake: 0.333 
End of epoch 79 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 80, iters: 100, time: 0.041, data: 0.097) G_GAN: 2.182 G_L1: 10.230 D_real: 0.285 D_fake: 0.332 
(epoch: 80, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.378 G_L1: 16.597 D_real: 0.030 D_fake: 0.102 
(epoch: 80, iters: 300, time: 0.037, data: 0.001) G_GAN: 2.241 G_L1: 19.847 D_real: 0.041 D_fake: 0.397 
(epoch: 80, iters: 400, time: 0.209, data: 0.001) G_GAN: 3.664 G_L1: 15.189 D_real: 0.612 D_fake: 0.035 
saving the latest model (epoch 80, total_iters 190000)
(epoch: 80, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.958 G_L1: 13.436 D_real: 0.014 D_fake: 0.056 
(epoch: 80, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.021 G_L1: 17.939 D_real: 0.000 D_fake: 2.041 
(epoch: 80, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.573 G_L1: 10.955 D_real: 0.002 D_fake: 0.176 
(epoch: 80, iters: 800, time: 0.040, data: 0.001) G_GAN: 4.381 G_L1: 15.000 D_real: 0.903 D_fake: 0.012 
(epoch: 80, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.755 G_L1: 20.284 D_real: 0.211 D_fake: 0.074 
(epoch: 80, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.828 G_L1: 24.457 D_real: 0.000 D_fake: 0.190 
(epoch: 80, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.025 G_L1: 11.401 D_real: 0.367 D_fake: 0.140 
(epoch: 80, iters: 1200, time: 0.045, data: 0.001) G_GAN: 4.744 G_L1: 20.439 D_real: 0.036 D_fake: 0.018 
(epoch: 80, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.116 G_L1: 23.523 D_real: 0.146 D_fake: 0.070 
(epoch: 80, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.352 G_L1: 18.532 D_real: 0.644 D_fake: 0.010 
(epoch: 80, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.346 G_L1: 19.946 D_real: 0.004 D_fake: 0.048 
(epoch: 80, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.433 G_L1: 22.641 D_real: 0.026 D_fake: 0.641 
(epoch: 80, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.639 G_L1: 15.759 D_real: 0.033 D_fake: 0.516 
(epoch: 80, iters: 1800, time: 0.041, data: 0.001) G_GAN: 1.180 G_L1: 17.962 D_real: 0.000 D_fake: 0.874 
(epoch: 80, iters: 1900, time: 0.040, data: 0.001) G_GAN: 4.441 G_L1: 22.172 D_real: 0.003 D_fake: 0.026 
(epoch: 80, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.580 G_L1: 15.956 D_real: 0.060 D_fake: 0.231 
(epoch: 80, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.431 G_L1: 13.922 D_real: 0.135 D_fake: 0.078 
(epoch: 80, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.753 G_L1: 17.477 D_real: 0.136 D_fake: 0.050 
(epoch: 80, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.812 G_L1: 21.424 D_real: 0.034 D_fake: 0.044 
(epoch: 80, iters: 2400, time: 0.206, data: 0.001) G_GAN: 1.585 G_L1: 12.786 D_real: 0.238 D_fake: 0.410 
saving the model at the end of epoch 80, iters 192000
End of epoch 80 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 81, iters: 100, time: 0.041, data: 0.101) G_GAN: 1.443 G_L1: 16.356 D_real: 0.920 D_fake: 0.169 
(epoch: 81, iters: 200, time: 0.040, data: 0.001) G_GAN: 3.237 G_L1: 18.356 D_real: 0.421 D_fake: 0.028 
(epoch: 81, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.301 G_L1: 19.065 D_real: 0.003 D_fake: 0.599 
(epoch: 81, iters: 400, time: 0.208, data: 0.001) G_GAN: 3.035 G_L1: 11.912 D_real: 0.023 D_fake: 0.073 
(epoch: 81, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.967 G_L1: 21.947 D_real: 0.000 D_fake: 1.342 
(epoch: 81, iters: 600, time: 0.039, data: 0.001) G_GAN: 4.311 G_L1: 18.128 D_real: 0.035 D_fake: 0.021 
(epoch: 81, iters: 700, time: 0.039, data: 0.001) G_GAN: 3.801 G_L1: 22.183 D_real: 0.374 D_fake: 0.037 
(epoch: 81, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.929 G_L1: 10.961 D_real: 0.014 D_fake: 0.193 
(epoch: 81, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.349 G_L1: 19.191 D_real: 0.144 D_fake: 0.061 
(epoch: 81, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.025 G_L1: 20.409 D_real: 2.059 D_fake: 0.020 
(epoch: 81, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.533 G_L1: 16.907 D_real: 0.030 D_fake: 0.860 
(epoch: 81, iters: 1200, time: 0.038, data: 0.001) G_GAN: 4.080 G_L1: 19.855 D_real: 0.007 D_fake: 0.047 
(epoch: 81, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.091 G_L1: 22.029 D_real: 0.001 D_fake: 0.365 
(epoch: 81, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.925 G_L1: 11.980 D_real: 0.811 D_fake: 0.130 
(epoch: 81, iters: 1500, time: 0.040, data: 0.001) G_GAN: 1.837 G_L1: 15.970 D_real: 0.002 D_fake: 0.612 
(epoch: 81, iters: 1600, time: 0.040, data: 0.002) G_GAN: 2.699 G_L1: 14.190 D_real: 0.161 D_fake: 0.140 
(epoch: 81, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.102 G_L1: 14.760 D_real: 0.001 D_fake: 0.039 
(epoch: 81, iters: 1800, time: 0.038, data: 0.001) G_GAN: 5.688 G_L1: 19.216 D_real: 0.015 D_fake: 0.007 
(epoch: 81, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.127 G_L1: 17.703 D_real: 0.376 D_fake: 0.221 
(epoch: 81, iters: 2000, time: 0.212, data: 0.001) G_GAN: 5.229 G_L1: 14.879 D_real: 0.002 D_fake: 0.010 
(epoch: 81, iters: 2100, time: 0.043, data: 0.001) G_GAN: 1.035 G_L1: 11.135 D_real: 0.530 D_fake: 0.312 
(epoch: 81, iters: 2200, time: 0.037, data: 0.002) G_GAN: 2.547 G_L1: 17.456 D_real: 0.123 D_fake: 0.259 
(epoch: 81, iters: 2300, time: 0.040, data: 0.002) G_GAN: 2.818 G_L1: 21.688 D_real: 0.002 D_fake: 0.107 
(epoch: 81, iters: 2400, time: 0.038, data: 0.001) G_GAN: 3.587 G_L1: 19.799 D_real: 0.000 D_fake: 0.070 
End of epoch 81 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 82, iters: 100, time: 0.043, data: 0.108) G_GAN: 2.571 G_L1: 13.042 D_real: 0.071 D_fake: 0.610 
(epoch: 82, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.206 G_L1: 20.818 D_real: 0.009 D_fake: 0.347 
(epoch: 82, iters: 300, time: 0.040, data: 0.001) G_GAN: 1.904 G_L1: 14.342 D_real: 0.435 D_fake: 0.240 
(epoch: 82, iters: 400, time: 0.210, data: 0.001) G_GAN: 2.501 G_L1: 10.218 D_real: 0.806 D_fake: 0.031 
(epoch: 82, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.912 G_L1: 20.549 D_real: 0.030 D_fake: 0.189 
(epoch: 82, iters: 600, time: 0.049, data: 0.001) G_GAN: 3.957 G_L1: 24.576 D_real: 0.000 D_fake: 0.051 
saving the latest model (epoch 82, total_iters 195000)
(epoch: 82, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.942 G_L1: 11.434 D_real: 0.084 D_fake: 0.165 
(epoch: 82, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.671 G_L1: 22.121 D_real: 0.000 D_fake: 0.149 
(epoch: 82, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.897 G_L1: 15.504 D_real: 0.068 D_fake: 0.032 
(epoch: 82, iters: 1000, time: 0.046, data: 0.001) G_GAN: 3.371 G_L1: 12.250 D_real: 0.062 D_fake: 0.069 
(epoch: 82, iters: 1100, time: 0.040, data: 0.001) G_GAN: 1.773 G_L1: 16.217 D_real: 1.247 D_fake: 0.131 
(epoch: 82, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.552 G_L1: 22.785 D_real: 0.003 D_fake: 0.140 
(epoch: 82, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.716 G_L1: 19.550 D_real: 0.004 D_fake: 0.292 
(epoch: 82, iters: 1400, time: 0.039, data: 0.001) G_GAN: 4.210 G_L1: 17.476 D_real: 0.266 D_fake: 0.032 
(epoch: 82, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.635 G_L1: 22.051 D_real: 0.014 D_fake: 0.013 
(epoch: 82, iters: 1600, time: 0.296, data: 0.001) G_GAN: 2.162 G_L1: 11.502 D_real: 0.399 D_fake: 0.358 
(epoch: 82, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.202 G_L1: 17.262 D_real: 0.236 D_fake: 0.044 
(epoch: 82, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.523 G_L1: 13.850 D_real: 0.079 D_fake: 1.369 
(epoch: 82, iters: 1900, time: 0.041, data: 0.001) G_GAN: 1.203 G_L1: 13.715 D_real: 1.869 D_fake: 0.138 
(epoch: 82, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.523 G_L1: 15.212 D_real: 0.110 D_fake: 0.473 
(epoch: 82, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.697 G_L1: 13.290 D_real: 2.094 D_fake: 0.041 
(epoch: 82, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.733 G_L1: 17.450 D_real: 0.319 D_fake: 0.028 
(epoch: 82, iters: 2300, time: 0.040, data: 0.001) G_GAN: 1.761 G_L1: 18.519 D_real: 0.041 D_fake: 1.246 
(epoch: 82, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.051 G_L1: 14.190 D_real: 0.098 D_fake: 0.098 
End of epoch 82 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 83, iters: 100, time: 0.039, data: 0.107) G_GAN: 2.328 G_L1: 15.031 D_real: 0.545 D_fake: 0.078 
(epoch: 83, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.797 G_L1: 27.120 D_real: 0.000 D_fake: 0.007 
(epoch: 83, iters: 300, time: 0.040, data: 0.001) G_GAN: 1.987 G_L1: 13.477 D_real: 1.017 D_fake: 0.104 
(epoch: 83, iters: 400, time: 0.219, data: 0.001) G_GAN: 2.526 G_L1: 12.577 D_real: 2.455 D_fake: 0.064 
(epoch: 83, iters: 500, time: 0.042, data: 0.001) G_GAN: 5.906 G_L1: 19.891 D_real: 0.000 D_fake: 0.008 
(epoch: 83, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.387 G_L1: 20.351 D_real: 0.595 D_fake: 0.046 
(epoch: 83, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.818 G_L1: 15.251 D_real: 0.523 D_fake: 0.304 
(epoch: 83, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.472 G_L1: 10.962 D_real: 4.128 D_fake: 0.054 
(epoch: 83, iters: 900, time: 0.041, data: 0.002) G_GAN: 1.888 G_L1: 19.190 D_real: 0.000 D_fake: 1.428 
(epoch: 83, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.756 G_L1: 19.825 D_real: 0.010 D_fake: 0.040 
(epoch: 83, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.199 G_L1: 11.997 D_real: 0.138 D_fake: 0.220 
(epoch: 83, iters: 1200, time: 0.214, data: 0.001) G_GAN: 2.561 G_L1: 15.683 D_real: 0.812 D_fake: 0.131 
(epoch: 83, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.657 G_L1: 21.764 D_real: 0.139 D_fake: 0.257 
(epoch: 83, iters: 1400, time: 0.039, data: 0.001) G_GAN: 2.517 G_L1: 13.763 D_real: 0.031 D_fake: 0.180 
(epoch: 83, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.798 G_L1: 22.430 D_real: 0.013 D_fake: 0.122 
(epoch: 83, iters: 1600, time: 0.039, data: 0.001) G_GAN: 5.271 G_L1: 17.223 D_real: 0.388 D_fake: 0.015 
(epoch: 83, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.401 G_L1: 12.552 D_real: 0.297 D_fake: 0.250 
(epoch: 83, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.676 G_L1: 24.288 D_real: 0.000 D_fake: 0.251 
(epoch: 83, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.882 G_L1: 19.001 D_real: 0.000 D_fake: 0.246 
(epoch: 83, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.049 G_L1: 16.277 D_real: 0.415 D_fake: 0.216 
(epoch: 83, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.974 G_L1: 11.324 D_real: 0.394 D_fake: 0.018 
(epoch: 83, iters: 2200, time: 0.039, data: 0.001) G_GAN: 4.337 G_L1: 39.744 D_real: 0.000 D_fake: 0.026 
(epoch: 83, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.291 G_L1: 31.224 D_real: 0.000 D_fake: 0.260 
(epoch: 83, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.835 G_L1: 30.676 D_real: 0.000 D_fake: 0.230 
End of epoch 83 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 84, iters: 100, time: 0.040, data: 0.100) G_GAN: 1.801 G_L1: 18.462 D_real: 0.202 D_fake: 0.521 
(epoch: 84, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.490 G_L1: 16.219 D_real: 0.236 D_fake: 0.146 
(epoch: 84, iters: 300, time: 0.044, data: 0.001) G_GAN: 1.824 G_L1: 13.479 D_real: 0.540 D_fake: 0.106 
(epoch: 84, iters: 400, time: 0.218, data: 0.001) G_GAN: 2.289 G_L1: 10.746 D_real: 0.670 D_fake: 0.059 
(epoch: 84, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.592 G_L1: 11.234 D_real: 0.106 D_fake: 0.117 
(epoch: 84, iters: 600, time: 0.043, data: 0.001) G_GAN: 3.008 G_L1: 26.521 D_real: 0.000 D_fake: 0.083 
(epoch: 84, iters: 700, time: 0.040, data: 0.001) G_GAN: 1.913 G_L1: 16.719 D_real: 0.105 D_fake: 1.210 
(epoch: 84, iters: 800, time: 0.209, data: 0.001) G_GAN: 4.874 G_L1: 11.092 D_real: 0.000 D_fake: 3.063 
saving the latest model (epoch 84, total_iters 200000)
(epoch: 84, iters: 900, time: 0.040, data: 0.002) G_GAN: 3.879 G_L1: 16.144 D_real: 0.516 D_fake: 0.024 
(epoch: 84, iters: 1000, time: 0.040, data: 0.001) G_GAN: 2.535 G_L1: 20.003 D_real: 0.079 D_fake: 0.366 
(epoch: 84, iters: 1100, time: 0.039, data: 0.002) G_GAN: 1.341 G_L1: 11.844 D_real: 0.449 D_fake: 0.420 
(epoch: 84, iters: 1200, time: 0.041, data: 0.001) G_GAN: 1.955 G_L1: 19.059 D_real: 0.021 D_fake: 0.466 
(epoch: 84, iters: 1300, time: 0.047, data: 0.001) G_GAN: 2.289 G_L1: 17.215 D_real: 0.249 D_fake: 0.238 
(epoch: 84, iters: 1400, time: 0.040, data: 0.001) G_GAN: 2.692 G_L1: 18.366 D_real: 0.063 D_fake: 0.168 
(epoch: 84, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.235 G_L1: 15.280 D_real: 0.834 D_fake: 0.032 
